Frequency (MHz),Power (dB),Timestamp
95.8079,0.29,2026-06-11 18:43:06
95.8081,2.87,2026-06-11 18:43:06
95.8082,0.88,2026-06-11 18:43:06
95.8084,-5.54,2026-06-11 18:43:06
95.8085,1.0,2026-06-11 18:43:06
95.8087,-1.06,2026-06-11 18:43:06
95.8088,0.54,2026-06-11 18:43:06
95.809,-22.06,2026-06-11 18:43:06
95.8091,-9.77,2026-06-11 18:43:06
95.8093,-1.77,2026-06-11 18:43:06
95.8094,-12.58,2026-06-11 18:43:06
95.8096,0.86,2026-06-11 18:43:06
95.8097,-4.38,2026-06-11 18:43:06
95.8099,-0.39,2026-06-11 18:43:06
95.81,-5.71,2026-06-11 18:43:06
95.8102,-6.28,2026-06-11 18:43:06
95.8103,-14.51,2026-06-11 18:43:06
95.8105,1.34,2026-06-11 18:43:06
95.8107,0.65,2026-06-11 18:43:06
95.8108,-2.51,2026-06-11 18:43:06
95.811,-3.66,2026-06-11 18:43:06
95.8111,5.17,2026-06-11 18:43:06
95.8113,-15.0,2026-06-11 18:43:06
95.8114,-2.56,2026-06-11 18:43:06
95.8116,-9.9,2026-06-11 18:43:06
95.8117,2.84,2026-06-11 18:43:06
95.8119,-8.61,2026-06-11 18:43:06
95.812,-11.17,2026-06-11 18:43:06
95.8122,-16.57,2026-06-11 18:43:06
95.8123,1.97,2026-06-11 18:43:06
95.8125,-2.91,2026-06-11 18:43:06
95.8126,3.67,2026-06-11 18:43:06
95.8128,-8.74,2026-06-11 18:43:06
95.8129,-1.42,2026-06-11 18:43:06
95.8131,2.92,2026-06-11 18:43:06
95.8132,-2.83,2026-06-11 18:43:06
95.8134,-10.09,2026-06-11 18:43:06
95.8136,-0.77,2026-06-11 18:43:06
95.8137,-5.44,2026-06-11 18:43:06
95.8139,2.36,2026-06-11 18:43:06
95.814,-6.42,2026-06-11 18:43:06
95.8142,3.38,2026-06-11 18:43:06
95.8143,-7.5,2026-06-11 18:43:06
95.8145,-10.56,2026-06-11 18:43:06
95.8146,-3.66,2026-06-11 18:43:06
95.8148,-3.33,2026-06-11 18:43:06
95.8149,1.44,2026-06-11 18:43:06
95.8151,-12.58,2026-06-11 18:43:06
95.8152,-3.05,2026-06-11 18:43:06
95.8154,-7.0,2026-06-11 18:43:06
95.8155,-3.82,2026-06-11 18:43:06
95.8157,-5.63,2026-06-11 18:43:06
95.8158,-0.08,2026-06-11 18:43:06
95.816,-6.43,2026-06-11 18:43:06
95.8161,1.04,2026-06-11 18:43:06
95.8163,-1.94,2026-06-11 18:43:06
95.8165,2.83,2026-06-11 18:43:06
95.8166,-5.35,2026-06-11 18:43:06
95.8168,0.52,2026-06-11 18:43:06
95.8169,-0.42,2026-06-11 18:43:06
95.8171,-0.75,2026-06-11 18:43:06
95.8172,0.64,2026-06-11 18:43:06
95.8174,4.14,2026-06-11 18:43:06
95.8175,1.88,2026-06-11 18:43:06
95.8177,-2.26,2026-06-11 18:43:06
95.8178,-1.04,2026-06-11 18:43:06
95.818,-4.2,2026-06-11 18:43:06
95.8181,4.15,2026-06-11 18:43:06
95.8183,-23.98,2026-06-11 18:43:06
95.8184,3.87,2026-06-11 18:43:06
95.8186,2.65,2026-06-11 18:43:06
95.8187,-0.1,2026-06-11 18:43:06
95.8189,-0.13,2026-06-11 18:43:06
95.819,-5.51,2026-06-11 18:43:06
95.8192,-1.07,2026-06-11 18:43:06
95.8194,-4.65,2026-06-11 18:43:06
95.8195,-3.62,2026-06-11 18:43:06
95.8197,2.2,2026-06-11 18:43:06
95.8198,2.21,2026-06-11 18:43:06
95.82,-1.16,2026-06-11 18:43:06
95.8201,-0.45,2026-06-11 18:43:06
95.8203,1.1,2026-06-11 18:43:06
95.8204,-11.69,2026-06-11 18:43:06
95.8206,2.78,2026-06-11 18:43:06
95.8207,-4.81,2026-06-11 18:43:06
95.8209,2.52,2026-06-11 18:43:06
95.821,-17.73,2026-06-11 18:43:06
95.8212,-2.06,2026-06-11 18:43:06
95.8213,-2.5,2026-06-11 18:43:06
95.8215,-3.3,2026-06-11 18:43:06
95.8216,-7.85,2026-06-11 18:43:06
95.8218,-4.17,2026-06-11 18:43:06
95.8219,-8.62,2026-06-11 18:43:06
95.8221,1.56,2026-06-11 18:43:06
95.8223,-3.44,2026-06-11 18:43:06
95.8224,-2.27,2026-06-11 18:43:06
95.8226,-15.94,2026-06-11 18:43:06
95.8227,4.25,2026-06-11 18:43:06
95.8229,-9.93,2026-06-11 18:43:06
95.823,-4.67,2026-06-11 18:43:06
95.8232,-4.58,2026-06-11 18:43:06
95.8233,5.6,2026-06-11 18:43:06
95.8235,1.45,2026-06-11 18:43:06
95.8236,3.36,2026-06-11 18:43:06
95.8238,-4.12,2026-06-11 18:43:06
95.8239,-4.29,2026-06-11 18:43:06
95.8241,-5.46,2026-06-11 18:43:06
95.8242,-2.55,2026-06-11 18:43:06
95.8244,0.58,2026-06-11 18:43:06
95.8245,-2.72,2026-06-11 18:43:06
95.8247,-2.83,2026-06-11 18:43:06
95.8248,-10.11,2026-06-11 18:43:06
95.825,-4.59,2026-06-11 18:43:06
95.8252,-0.74,2026-06-11 18:43:06
95.8253,-12.25,2026-06-11 18:43:06
95.8255,-5.11,2026-06-11 18:43:06
95.8256,-5.0,2026-06-11 18:43:06
95.8258,-10.02,2026-06-11 18:43:06
95.8259,-16.99,2026-06-11 18:43:06
95.8261,0.88,2026-06-11 18:43:06
95.8262,-8.8,2026-06-11 18:43:06
95.8264,-5.26,2026-06-11 18:43:06
95.8265,2.44,2026-06-11 18:43:06
95.8267,-3.19,2026-06-11 18:43:06
95.8268,-0.95,2026-06-11 18:43:06
95.827,0.98,2026-06-11 18:43:06
95.8271,-4.55,2026-06-11 18:43:06
95.8273,-6.15,2026-06-11 18:43:06
95.8274,-2.15,2026-06-11 18:43:06
95.8276,-2.73,2026-06-11 18:43:06
95.8277,-6.91,2026-06-11 18:43:06
95.8279,0.62,2026-06-11 18:43:06
95.828,-5.69,2026-06-11 18:43:06
95.8282,-2.78,2026-06-11 18:43:06
95.8284,0.21,2026-06-11 18:43:06
95.8285,-5.41,2026-06-11 18:43:06
95.8287,-0.66,2026-06-11 18:43:06
95.8288,-6.2,2026-06-11 18:43:06
95.829,3.09,2026-06-11 18:43:06
95.8291,-3.79,2026-06-11 18:43:06
95.8293,-6.1,2026-06-11 18:43:06
95.8294,-2.06,2026-06-11 18:43:06
95.8296,-6.0,2026-06-11 18:43:06
95.8297,-11.33,2026-06-11 18:43:06
95.8299,-9.25,2026-06-11 18:43:06
95.83,1.49,2026-06-11 18:43:06
95.8302,4.84,2026-06-11 18:43:06
95.8303,-1.28,2026-06-11 18:43:06
95.8305,-1.66,2026-06-11 18:43:06
95.8306,1.87,2026-06-11 18:43:06
95.8308,1.2,2026-06-11 18:43:06
95.8309,-1.65,2026-06-11 18:43:06
95.8311,1.44,2026-06-11 18:43:06
95.8313,-5.29,2026-06-11 18:43:06
95.8314,-5.62,2026-06-11 18:43:06
95.8316,-6.12,2026-06-11 18:43:06
95.8317,-2.51,2026-06-11 18:43:06
95.8319,1.5,2026-06-11 18:43:06
95.832,-3.28,2026-06-11 18:43:06
95.8322,0.21,2026-06-11 18:43:06
95.8323,-5.87,2026-06-11 18:43:06
95.8325,-1.75,2026-06-11 18:43:06
95.8326,0.09,2026-06-11 18:43:06
95.8328,0.33,2026-06-11 18:43:06
95.8329,0.07,2026-06-11 18:43:06
95.8331,-14.66,2026-06-11 18:43:06
95.8332,-2.73,2026-06-11 18:43:06
95.8334,-12.17,2026-06-11 18:43:06
95.8335,1.62,2026-06-11 18:43:06
95.8337,2.32,2026-06-11 18:43:06
95.8338,-2.45,2026-06-11 18:43:06
95.834,2.2,2026-06-11 18:43:06
95.8342,-5.13,2026-06-11 18:43:06
95.8343,2.51,2026-06-11 18:43:06
95.8345,-10.45,2026-06-11 18:43:06
95.8346,2.72,2026-06-11 18:43:06
95.8348,-9.18,2026-06-11 18:43:06
95.8349,-4.29,2026-06-11 18:43:06
95.8351,-3.18,2026-06-11 18:43:06
95.8352,1.13,2026-06-11 18:43:06
95.8354,-8.06,2026-06-11 18:43:06
95.8355,-0.91,2026-06-11 18:43:06
95.8357,-10.35,2026-06-11 18:43:06
95.8358,-4.26,2026-06-11 18:43:06
95.836,-4.21,2026-06-11 18:43:06
95.8361,-0.24,2026-06-11 18:43:06
95.8363,-1.21,2026-06-11 18:43:06
95.8364,2.74,2026-06-11 18:43:06
95.8366,-0.14,2026-06-11 18:43:06
95.8367,-7.97,2026-06-11 18:43:06
95.8369,1.09,2026-06-11 18:43:06
95.8371,0.57,2026-06-11 18:43:06
95.8372,-8.16,2026-06-11 18:43:06
95.8374,-20.83,2026-06-11 18:43:06
95.8375,3.81,2026-06-11 18:43:06
95.8377,-3.02,2026-06-11 18:43:06
95.8378,-1.98,2026-06-11 18:43:06
95.838,5.93,2026-06-11 18:43:06
95.8381,2.95,2026-06-11 18:43:06
95.8383,-5.65,2026-06-11 18:43:06
95.8384,0.64,2026-06-11 18:43:06
95.8386,-0.04,2026-06-11 18:43:06
95.8387,-17.24,2026-06-11 18:43:06
95.8389,-4.06,2026-06-11 18:43:06
95.839,2.1,2026-06-11 18:43:06
95.8392,-5.89,2026-06-11 18:43:06
95.8393,-11.05,2026-06-11 18:43:06
95.8395,5.76,2026-06-11 18:43:06
95.8396,0.94,2026-06-11 18:43:06
95.8398,-2.05,2026-06-11 18:43:06
95.84,-2.9,2026-06-11 18:43:06
95.8401,-5.39,2026-06-11 18:43:06
95.8403,-5.25,2026-06-11 18:43:06
95.8404,1.07,2026-06-11 18:43:06
95.8406,0.46,2026-06-11 18:43:06
95.8407,-1.48,2026-06-11 18:43:06
95.8409,-2.98,2026-06-11 18:43:06
95.841,-0.33,2026-06-11 18:43:06
95.8412,-9.55,2026-06-11 18:43:06
95.8413,-1.27,2026-06-11 18:43:06
95.8415,-7.12,2026-06-11 18:43:06
95.8416,-1.39,2026-06-11 18:43:06
95.8418,-17.02,2026-06-11 18:43:06
95.8419,-3.98,2026-06-11 18:43:06
95.8421,-8.47,2026-06-11 18:43:06
95.8422,-1.22,2026-06-11 18:43:06
95.8424,-21.6,2026-06-11 18:43:06
95.8425,-0.75,2026-06-11 18:43:06
95.8427,-24.95,2026-06-11 18:43:06
95.8429,-1.92,2026-06-11 18:43:06
95.843,-21.36,2026-06-11 18:43:06
95.8432,-1.58,2026-06-11 18:43:06
95.8433,-4.65,2026-06-11 18:43:06
95.8435,1.33,2026-06-11 18:43:06
95.8436,-11.04,2026-06-11 18:43:06
95.8438,4.65,2026-06-11 18:43:06
95.8439,-2.81,2026-06-11 18:43:06
95.8441,4.55,2026-06-11 18:43:06
95.8442,-3.36,2026-06-11 18:43:06
95.8444,-1.03,2026-06-11 18:43:06
95.8445,0.37,2026-06-11 18:43:06
95.8447,-2.53,2026-06-11 18:43:06
95.8448,-4.58,2026-06-11 18:43:06
95.845,-3.49,2026-06-11 18:43:06
95.8451,-18.57,2026-06-11 18:43:06
95.8453,0.11,2026-06-11 18:43:06
95.8454,-7.97,2026-06-11 18:43:06
95.8456,-14.19,2026-06-11 18:43:06
95.8458,-4.61,2026-06-11 18:43:06
95.8459,-1.49,2026-06-11 18:43:06
95.8461,-1.03,2026-06-11 18:43:06
95.8462,1.88,2026-06-11 18:43:06
95.8464,-2.45,2026-06-11 18:43:06
95.8465,-1.25,2026-06-11 18:43:06
95.8467,-5.56,2026-06-11 18:43:06
95.8468,0.23,2026-06-11 18:43:06
95.847,-6.98,2026-06-11 18:43:06
95.8471,-3.61,2026-06-11 18:43:06
95.8473,-3.0,2026-06-11 18:43:06
95.8474,-14.91,2026-06-11 18:43:06
95.8476,-2.47,2026-06-11 18:43:06
95.8477,-7.54,2026-06-11 18:43:06
95.8479,2.14,2026-06-11 18:43:06
95.848,-5.48,2026-06-11 18:43:06
95.8482,-7.92,2026-06-11 18:43:06
95.8483,-18.79,2026-06-11 18:43:06
95.8485,-11.41,2026-06-11 18:43:06
95.8486,-11.87,2026-06-11 18:43:06
95.8488,-4.68,2026-06-11 18:43:06
95.849,5.58,2026-06-11 18:43:06
95.8491,-10.77,2026-06-11 18:43:06
95.8493,-9.47,2026-06-11 18:43:06
95.8494,-5.83,2026-06-11 18:43:06
95.8496,2.26,2026-06-11 18:43:06
95.8497,-0.99,2026-06-11 18:43:06
95.8499,-0.5,2026-06-11 18:43:06
95.85,-14.85,2026-06-11 18:43:06
95.8502,-1.08,2026-06-11 18:43:06
95.8503,-5.35,2026-06-11 18:43:06
95.8505,-10.0,2026-06-11 18:43:06
95.8506,-20.02,2026-06-11 18:43:06
95.8508,-9.29,2026-06-11 18:43:06
95.8509,-10.75,2026-06-11 18:43:06
95.8511,-4.71,2026-06-11 18:43:06
95.8512,-10.13,2026-06-11 18:43:06
95.8514,-7.62,2026-06-11 18:43:06
95.8515,-7.67,2026-06-11 18:43:06
95.8517,-6.34,2026-06-11 18:43:06
95.8519,-5.83,2026-06-11 18:43:06
95.852,-7.22,2026-06-11 18:43:06
95.8522,-1.97,2026-06-11 18:43:06
95.8523,5.2,2026-06-11 18:43:06
95.8525,-6.04,2026-06-11 18:43:06
95.8526,-5.82,2026-06-11 18:43:06
95.8528,-5.8,2026-06-11 18:43:06
95.8529,-1.92,2026-06-11 18:43:06
95.8531,-13.54,2026-06-11 18:43:06
95.8532,-10.02,2026-06-11 18:43:06
95.8534,-3.52,2026-06-11 18:43:06
95.8535,-2.88,2026-06-11 18:43:06
95.8537,-0.12,2026-06-11 18:43:06
95.8538,-5.63,2026-06-11 18:43:06
95.854,-6.51,2026-06-11 18:43:06
95.8541,0.34,2026-06-11 18:43:06
95.8543,-0.26,2026-06-11 18:43:06
95.8544,-16.34,2026-06-11 18:43:06
95.8546,5.12,2026-06-11 18:43:06
95.8548,-11.43,2026-06-11 18:43:06
95.8549,-9.48,2026-06-11 18:43:06
95.8551,1.63,2026-06-11 18:43:06
95.8552,-1.13,2026-06-11 18:43:06
95.8554,-4.47,2026-06-11 18:43:06
95.8555,-5.18,2026-06-11 18:43:06
95.8557,1.07,2026-06-11 18:43:06
95.8558,-5.75,2026-06-11 18:43:06
95.856,-1.71,2026-06-11 18:43:06
95.8561,-5.4,2026-06-11 18:43:06
95.8563,-5.33,2026-06-11 18:43:06
95.8564,-5.44,2026-06-11 18:43:06
95.8566,2.86,2026-06-11 18:43:06
95.8567,-2.12,2026-06-11 18:43:06
95.8569,-5.45,2026-06-11 18:43:06
95.857,2.09,2026-06-11 18:43:06
95.8572,-0.53,2026-06-11 18:43:06
95.8573,-5.19,2026-06-11 18:43:06
95.8575,1.31,2026-06-11 18:43:06
95.8577,-2.34,2026-06-11 18:43:06
95.8578,-1.05,2026-06-11 18:43:06
95.858,-1.51,2026-06-11 18:43:06
95.8581,-1.04,2026-06-11 18:43:06
95.8583,-2.77,2026-06-11 18:43:06
95.8584,-6.43,2026-06-11 18:43:06
95.8586,0.64,2026-06-11 18:43:06
95.8587,-8.51,2026-06-11 18:43:06
95.8589,1.63,2026-06-11 18:43:06
95.859,-9.01,2026-06-11 18:43:06
95.8592,-7.11,2026-06-11 18:43:06
95.8593,0.23,2026-06-11 18:43:06
95.8595,-5.55,2026-06-11 18:43:06
95.8596,2.05,2026-06-11 18:43:06
95.8598,-7.19,2026-06-11 18:43:06
95.8599,-1.32,2026-06-11 18:43:06
95.8601,-6.1,2026-06-11 18:43:06
95.8602,1.41,2026-06-11 18:43:06
95.8604,2.22,2026-06-11 18:43:06
95.8606,0.07,2026-06-11 18:43:06
95.8607,-1.87,2026-06-11 18:43:06
95.8609,-12.4,2026-06-11 18:43:06
95.861,1.83,2026-06-11 18:43:06
95.8612,2.75,2026-06-11 18:43:06
95.8613,-6.02,2026-06-11 18:43:06
95.8615,-2.71,2026-06-11 18:43:06
95.8616,-9.16,2026-06-11 18:43:06
95.8618,-2.71,2026-06-11 18:43:06
95.8619,-5.05,2026-06-11 18:43:06
95.8621,3.24,2026-06-11 18:43:06
95.8622,1.4,2026-06-11 18:43:06
95.8624,-12.99,2026-06-11 18:43:06
95.8625,-21.61,2026-06-11 18:43:06
95.8627,-12.93,2026-06-11 18:43:06
95.8628,-11.77,2026-06-11 18:43:06
95.863,-12.97,2026-06-11 18:43:06
95.8631,-3.28,2026-06-11 18:43:06
95.8633,3.48,2026-06-11 18:43:06
95.8635,-0.15,2026-06-11 18:43:06
95.8636,2.53,2026-06-11 18:43:06
95.8638,-9.66,2026-06-11 18:43:06
95.8639,-6.81,2026-06-11 18:43:06
95.8641,-1.88,2026-06-11 18:43:06
95.8642,-9.15,2026-06-11 18:43:06
95.8644,4.54,2026-06-11 18:43:06
95.8645,-5.08,2026-06-11 18:43:06
95.8647,4.18,2026-06-11 18:43:06
95.8648,-12.45,2026-06-11 18:43:06
95.865,-4.97,2026-06-11 18:43:06
95.8651,-2.59,2026-06-11 18:43:06
95.8653,-7.69,2026-06-11 18:43:06
95.8654,1.29,2026-06-11 18:43:06
95.8656,-13.69,2026-06-11 18:43:06
95.8657,-2.49,2026-06-11 18:43:06
95.8659,-4.1,2026-06-11 18:43:06
95.866,-1.64,2026-06-11 18:43:06
95.8662,-19.75,2026-06-11 18:43:06
95.8664,-7.02,2026-06-11 18:43:06
95.8665,-13.95,2026-06-11 18:43:06
95.8667,-3.95,2026-06-11 18:43:06
95.8668,-7.7,2026-06-11 18:43:06
95.867,5.72,2026-06-11 18:43:06
95.8671,-4.87,2026-06-11 18:43:06
95.8673,-17.72,2026-06-11 18:43:06
95.8674,-3.05,2026-06-11 18:43:06
95.8676,-4.81,2026-06-11 18:43:06
95.8677,-7.07,2026-06-11 18:43:06
95.8679,-2.52,2026-06-11 18:43:06
95.868,1.73,2026-06-11 18:43:06
95.8682,-3.14,2026-06-11 18:43:06
95.8683,-4.34,2026-06-11 18:43:06
95.8685,-4.98,2026-06-11 18:43:06
95.8686,-5.56,2026-06-11 18:43:06
95.8688,-6.86,2026-06-11 18:43:06
95.8689,-7.27,2026-06-11 18:43:06
95.8691,-4.99,2026-06-11 18:43:06
95.8692,0.83,2026-06-11 18:43:06
95.8694,-1.39,2026-06-11 18:43:06
95.8696,1.69,2026-06-11 18:43:06
95.8697,-2.34,2026-06-11 18:43:06
95.8699,-5.03,2026-06-11 18:43:06
95.87,-5.03,2026-06-11 18:43:06
95.8702,-20.34,2026-06-11 18:43:06
95.8703,-0.69,2026-06-11 18:43:06
95.8705,2.41,2026-06-11 18:43:06
95.8706,-6.73,2026-06-11 18:43:06
95.8708,-0.02,2026-06-11 18:43:06
95.8709,-13.52,2026-06-11 18:43:06
95.8711,-2.75,2026-06-11 18:43:06
95.8712,-4.36,2026-06-11 18:43:06
95.8714,-10.28,2026-06-11 18:43:06
95.8715,-3.64,2026-06-11 18:43:06
95.8717,-0.01,2026-06-11 18:43:06
95.8718,-1.28,2026-06-11 18:43:06
95.872,-3.21,2026-06-11 18:43:06
95.8721,-6.4,2026-06-11 18:43:06
95.8723,-1.51,2026-06-11 18:43:06
95.8725,-3.27,2026-06-11 18:43:06
95.8726,-1.18,2026-06-11 18:43:06
95.8728,1.22,2026-06-11 18:43:06
95.8729,0.12,2026-06-11 18:43:06
95.8731,-8.84,2026-06-11 18:43:06
95.8732,-1.16,2026-06-11 18:43:06
95.8734,0.89,2026-06-11 18:43:06
95.8735,-4.39,2026-06-11 18:43:06
95.8737,-2.8,2026-06-11 18:43:06
95.8738,1.45,2026-06-11 18:43:06
95.874,-1.79,2026-06-11 18:43:06
95.8741,2.72,2026-06-11 18:43:06
95.8743,3.79,2026-06-11 18:43:06
95.8744,2.09,2026-06-11 18:43:06
95.8746,2.71,2026-06-11 18:43:06
95.8747,4.28,2026-06-11 18:43:06
95.8749,0.58,2026-06-11 18:43:06
95.875,-4.73,2026-06-11 18:43:06
95.8752,4.55,2026-06-11 18:43:06
95.8754,0.09,2026-06-11 18:43:06
95.8755,-3.62,2026-06-11 18:43:06
95.8757,0.6,2026-06-11 18:43:06
95.8758,4.59,2026-06-11 18:43:06
95.876,-5.17,2026-06-11 18:43:06
95.8761,-2.36,2026-06-11 18:43:06
95.8763,2.49,2026-06-11 18:43:06
95.8764,1.25,2026-06-11 18:43:06
95.8766,-3.13,2026-06-11 18:43:06
95.8767,4.4,2026-06-11 18:43:06
95.8769,4.13,2026-06-11 18:43:06
95.877,5.19,2026-06-11 18:43:06
95.8772,1.7,2026-06-11 18:43:06
95.8773,-4.07,2026-06-11 18:43:06
95.8775,-13.81,2026-06-11 18:43:06
95.8776,-5.1,2026-06-11 18:43:06
95.8778,-1.75,2026-06-11 18:43:06
95.8779,2.18,2026-06-11 18:43:06
95.8781,-7.15,2026-06-11 18:43:06
95.8783,-27.91,2026-06-11 18:43:06
95.8784,2.45,2026-06-11 18:43:06
95.8786,-11.55,2026-06-11 18:43:06
95.8787,-0.45,2026-06-11 18:43:06
95.8789,-6.05,2026-06-11 18:43:06
95.879,-0.23,2026-06-11 18:43:06
95.8792,-2.09,2026-06-11 18:43:06
95.8793,2.63,2026-06-11 18:43:06
95.8795,-3.18,2026-06-11 18:43:06
95.8796,-8.49,2026-06-11 18:43:06
95.8798,-8.18,2026-06-11 18:43:06
95.8799,-9.26,2026-06-11 18:43:06
95.8801,2.56,2026-06-11 18:43:06
95.8802,-26.98,2026-06-11 18:43:06
95.8804,-6.67,2026-06-11 18:43:06
95.8805,3.77,2026-06-11 18:43:06
95.8807,7.16,2026-06-11 18:43:06
95.8808,4.04,2026-06-11 18:43:06
95.881,0.83,2026-06-11 18:43:06
95.8812,-1.76,2026-06-11 18:43:06
95.8813,-1.46,2026-06-11 18:43:06
95.8815,-7.83,2026-06-11 18:43:06
95.8816,6.0,2026-06-11 18:43:06
95.8818,-11.62,2026-06-11 18:43:06
95.8819,-2.41,2026-06-11 18:43:06
95.8821,4.8,2026-06-11 18:43:06
95.8822,-8.22,2026-06-11 18:43:06
95.8824,-7.3,2026-06-11 18:43:06
95.8825,-7.27,2026-06-11 18:43:06
95.8827,-2.71,2026-06-11 18:43:06
95.8828,-6.74,2026-06-11 18:43:06
95.883,-0.4,2026-06-11 18:43:06
95.8831,-0.3,2026-06-11 18:43:06
95.8833,-2.29,2026-06-11 18:43:06
95.8834,-2.54,2026-06-11 18:43:06
95.8836,-1.16,2026-06-11 18:43:06
95.8837,0.12,2026-06-11 18:43:06
95.8839,-9.26,2026-06-11 18:43:06
95.8841,-2.12,2026-06-11 18:43:06
95.8842,2.5,2026-06-11 18:43:06
95.8844,-13.7,2026-06-11 18:43:06
95.8845,4.48,2026-06-11 18:43:06
95.8847,-11.34,2026-06-11 18:43:06
95.8848,-3.37,2026-06-11 18:43:06
95.885,-3.09,2026-06-11 18:43:06
95.8851,-4.25,2026-06-11 18:43:06
95.8853,-4.01,2026-06-11 18:43:06
95.8854,-6.54,2026-06-11 18:43:06
95.8856,6.88,2026-06-11 18:43:06
95.8857,6.25,2026-06-11 18:43:06
95.8859,0.63,2026-06-11 18:43:06
95.886,-2.11,2026-06-11 18:43:06
95.8862,-8.32,2026-06-11 18:43:06
95.8863,-0.86,2026-06-11 18:43:06
95.8865,-1.06,2026-06-11 18:43:06
95.8866,-8.77,2026-06-11 18:43:06
95.8868,-11.44,2026-06-11 18:43:06
95.8869,-3.47,2026-06-11 18:43:06
95.8871,-1.59,2026-06-11 18:43:06
95.8873,3.95,2026-06-11 18:43:06
95.8874,-2.25,2026-06-11 18:43:06
95.8876,-17.25,2026-06-11 18:43:06
95.8877,5.03,2026-06-11 18:43:06
95.8879,-7.09,2026-06-11 18:43:06
95.888,1.4,2026-06-11 18:43:06
95.8882,-19.94,2026-06-11 18:43:06
95.8883,-5.27,2026-06-11 18:43:06
95.8885,2.05,2026-06-11 18:43:06
95.8886,-2.22,2026-06-11 18:43:06
95.8888,0.58,2026-06-11 18:43:06
95.8889,-0.3,2026-06-11 18:43:06
95.8891,-2.51,2026-06-11 18:43:06
95.8892,4.12,2026-06-11 18:43:06
95.8894,6.5,2026-06-11 18:43:06
95.8895,-4.66,2026-06-11 18:43:06
95.8897,-6.82,2026-06-11 18:43:06
95.8898,4.7,2026-06-11 18:43:06
95.89,-0.61,2026-06-11 18:43:06
95.8902,1.94,2026-06-11 18:43:06
95.8903,2.52,2026-06-11 18:43:06
95.8905,0.61,2026-06-11 18:43:06
95.8906,-0.09,2026-06-11 18:43:06
95.8908,5.52,2026-06-11 18:43:06
95.8909,-2.85,2026-06-11 18:43:06
95.8911,0.06,2026-06-11 18:43:06
95.8912,3.35,2026-06-11 18:43:06
95.8914,-16.48,2026-06-11 18:43:06
95.8915,0.38,2026-06-11 18:43:06
95.8917,2.19,2026-06-11 18:43:06
95.8918,-0.8,2026-06-11 18:43:06
95.892,-10.66,2026-06-11 18:43:06
95.8921,2.17,2026-06-11 18:43:06
95.8923,-0.07,2026-06-11 18:43:06
95.8924,-2.42,2026-06-11 18:43:06
95.8926,-0.54,2026-06-11 18:43:06
95.8927,-5.04,2026-06-11 18:43:06
95.8929,0.94,2026-06-11 18:43:06
95.8931,5.45,2026-06-11 18:43:06
95.8932,5.51,2026-06-11 18:43:06
95.8934,-1.39,2026-06-11 18:43:06
95.8935,3.28,2026-06-11 18:43:06
95.8937,0.25,2026-06-11 18:43:06
95.8938,-6.63,2026-06-11 18:43:06
95.894,2.17,2026-06-11 18:43:06
95.8941,-1.18,2026-06-11 18:43:06
95.8943,0.25,2026-06-11 18:43:06
95.8944,2.65,2026-06-11 18:43:06
95.8946,-9.36,2026-06-11 18:43:06
95.8947,-3.68,2026-06-11 18:43:06
95.8949,0.06,2026-06-11 18:43:06
95.895,-0.32,2026-06-11 18:43:06
95.8952,-2.11,2026-06-11 18:43:06
95.8953,-5.43,2026-06-11 18:43:06
95.8955,2.39,2026-06-11 18:43:06
95.8956,-6.8,2026-06-11 18:43:06
95.8958,-1.69,2026-06-11 18:43:06
95.896,-9.05,2026-06-11 18:43:06
95.8961,-3.88,2026-06-11 18:43:06
95.8963,-11.34,2026-06-11 18:43:06
95.8964,-11.78,2026-06-11 18:43:06
95.8966,0.59,2026-06-11 18:43:06
95.8967,-7.16,2026-06-11 18:43:06
95.8969,-11.17,2026-06-11 18:43:06
95.897,2.23,2026-06-11 18:43:06
95.8972,-4.25,2026-06-11 18:43:06
95.8973,-0.64,2026-06-11 18:43:06
95.8975,-15.13,2026-06-11 18:43:06
95.8976,-0.5,2026-06-11 18:43:06
95.8978,-5.05,2026-06-11 18:43:06
95.8979,-5.21,2026-06-11 18:43:06
95.8981,7.18,2026-06-11 18:43:06
95.8982,-8.93,2026-06-11 18:43:06
95.8984,-11.4,2026-06-11 18:43:06
95.8985,-3.77,2026-06-11 18:43:06
95.8987,-3.9,2026-06-11 18:43:06
95.8989,-3.92,2026-06-11 18:43:06
95.899,-6.83,2026-06-11 18:43:06
95.8992,-6.72,2026-06-11 18:43:06
95.8993,3.59,2026-06-11 18:43:06
95.8995,-8.39,2026-06-11 18:43:06
95.8996,0.64,2026-06-11 18:43:06
95.8998,2.24,2026-06-11 18:43:06
95.8999,-6.52,2026-06-11 18:43:06
95.9001,-1.18,2026-06-11 18:43:06
95.9002,-8.18,2026-06-11 18:43:06
95.9004,-3.13,2026-06-11 18:43:06
95.9005,-7.6,2026-06-11 18:43:06
95.9007,0.96,2026-06-11 18:43:06
95.9008,-4.63,2026-06-11 18:43:06
95.901,-10.0,2026-06-11 18:43:06
95.9011,-0.42,2026-06-11 18:43:06
95.9013,-11.59,2026-06-11 18:43:06
95.9014,-1.55,2026-06-11 18:43:06
95.9016,-11.41,2026-06-11 18:43:06
95.9018,2.1,2026-06-11 18:43:06
95.9019,0.38,2026-06-11 18:43:06
95.9021,-10.41,2026-06-11 18:43:06
