Frequency (MHz),Power (dB),Timestamp
95.9166,-5.85,2026-06-11 18:42:35
95.9167,-1.54,2026-06-11 18:42:35
95.9169,5.37,2026-06-11 18:42:35
95.917,1.6,2026-06-11 18:42:35
95.9172,-0.72,2026-06-11 18:42:35
95.9173,-3.39,2026-06-11 18:42:35
95.9175,-5.87,2026-06-11 18:42:35
95.9176,3.15,2026-06-11 18:42:35
95.9178,-6.11,2026-06-11 18:42:35
95.9179,3.32,2026-06-11 18:42:35
95.9181,-5.65,2026-06-11 18:42:35
95.9182,-0.33,2026-06-11 18:42:35
95.9184,1.19,2026-06-11 18:42:35
95.9185,2.23,2026-06-11 18:42:35
95.9187,-0.57,2026-06-11 18:42:35
95.9188,-4.16,2026-06-11 18:42:35
95.919,3.11,2026-06-11 18:42:35
95.9191,-5.76,2026-06-11 18:42:35
95.9193,-5.38,2026-06-11 18:42:35
95.9195,-6.0,2026-06-11 18:42:35
95.9196,-3.09,2026-06-11 18:42:35
95.9198,2.26,2026-06-11 18:42:35
95.9199,0.9,2026-06-11 18:42:35
95.9201,-0.52,2026-06-11 18:42:35
95.9202,-12.13,2026-06-11 18:42:35
95.9204,-5.82,2026-06-11 18:42:35
95.9205,4.85,2026-06-11 18:42:35
95.9207,3.04,2026-06-11 18:42:35
95.9208,4.2,2026-06-11 18:42:35
95.921,-4.28,2026-06-11 18:42:35
95.9211,3.2,2026-06-11 18:42:35
95.9213,-2.68,2026-06-11 18:42:35
95.9214,-2.0,2026-06-11 18:42:35
95.9216,-2.82,2026-06-11 18:42:35
95.9217,3.51,2026-06-11 18:42:35
95.9219,1.61,2026-06-11 18:42:35
95.922,-20.32,2026-06-11 18:42:35
95.9222,4.01,2026-06-11 18:42:35
95.9224,0.38,2026-06-11 18:42:35
95.9225,0.86,2026-06-11 18:42:35
95.9227,4.02,2026-06-11 18:42:35
95.9228,-1.73,2026-06-11 18:42:35
95.923,-4.17,2026-06-11 18:42:35
95.9231,0.19,2026-06-11 18:42:35
95.9233,-6.57,2026-06-11 18:42:35
95.9234,-19.58,2026-06-11 18:42:35
95.9236,-1.3,2026-06-11 18:42:35
95.9237,-1.86,2026-06-11 18:42:35
95.9239,4.16,2026-06-11 18:42:35
95.924,-20.74,2026-06-11 18:42:35
95.9242,-0.51,2026-06-11 18:42:35
95.9243,-3.6,2026-06-11 18:42:35
95.9245,3.45,2026-06-11 18:42:35
95.9246,0.88,2026-06-11 18:42:35
95.9248,-6.04,2026-06-11 18:42:35
95.9249,-2.99,2026-06-11 18:42:35
95.9251,1.08,2026-06-11 18:42:35
95.9252,-1.21,2026-06-11 18:42:35
95.9254,6.55,2026-06-11 18:42:35
95.9256,-1.64,2026-06-11 18:42:35
95.9257,-7.82,2026-06-11 18:42:35
95.9259,0.43,2026-06-11 18:42:35
95.926,-2.24,2026-06-11 18:42:35
95.9262,2.1,2026-06-11 18:42:35
95.9263,-0.42,2026-06-11 18:42:35
95.9265,-4.22,2026-06-11 18:42:35
95.9266,-3.96,2026-06-11 18:42:35
95.9268,-7.98,2026-06-11 18:42:35
95.9269,-14.09,2026-06-11 18:42:35
95.9271,-6.52,2026-06-11 18:42:35
95.9272,2.8,2026-06-11 18:42:35
95.9274,-2.5,2026-06-11 18:42:35
95.9275,-3.11,2026-06-11 18:42:35
95.9277,1.94,2026-06-11 18:42:35
95.9278,4.02,2026-06-11 18:42:35
95.928,-1.02,2026-06-11 18:42:35
95.9281,-9.98,2026-06-11 18:42:35
95.9283,4.78,2026-06-11 18:42:35
95.9285,-10.47,2026-06-11 18:42:35
95.9286,-2.41,2026-06-11 18:42:35
95.9288,1.4,2026-06-11 18:42:35
95.9289,-5.0,2026-06-11 18:42:35
95.9291,-15.24,2026-06-11 18:42:35
95.9292,-10.4,2026-06-11 18:42:35
95.9294,-3.73,2026-06-11 18:42:35
95.9295,0.86,2026-06-11 18:42:35
95.9297,2.76,2026-06-11 18:42:35
95.9298,-6.84,2026-06-11 18:42:35
95.93,2.8,2026-06-11 18:42:35
95.9301,0.49,2026-06-11 18:42:35
95.9303,-3.09,2026-06-11 18:42:35
95.9304,-9.31,2026-06-11 18:42:35
95.9306,-6.41,2026-06-11 18:42:35
95.9307,2.24,2026-06-11 18:42:35
95.9309,4.59,2026-06-11 18:42:35
95.931,-3.34,2026-06-11 18:42:35
95.9312,-4.46,2026-06-11 18:42:35
95.9314,1.72,2026-06-11 18:42:35
95.9315,0.52,2026-06-11 18:42:35
95.9317,-11.52,2026-06-11 18:42:35
95.9318,-2.24,2026-06-11 18:42:35
95.932,2.07,2026-06-11 18:42:35
95.9321,-7.51,2026-06-11 18:42:35
95.9323,0.56,2026-06-11 18:42:35
95.9324,-7.33,2026-06-11 18:42:35
95.9326,-3.73,2026-06-11 18:42:35
95.9327,-1.83,2026-06-11 18:42:35
95.9329,5.38,2026-06-11 18:42:35
95.933,5.16,2026-06-11 18:42:35
95.9332,-6.58,2026-06-11 18:42:35
95.9333,-9.75,2026-06-11 18:42:35
95.9335,4.58,2026-06-11 18:42:35
95.9336,2.39,2026-06-11 18:42:35
95.9338,4.48,2026-06-11 18:42:35
95.9339,-12.72,2026-06-11 18:42:35
95.9341,-7.15,2026-06-11 18:42:35
95.9343,-4.25,2026-06-11 18:42:35
95.9344,-1.92,2026-06-11 18:42:35
95.9346,4.19,2026-06-11 18:42:35
95.9347,-12.21,2026-06-11 18:42:35
95.9349,1.02,2026-06-11 18:42:35
95.935,3.81,2026-06-11 18:42:35
95.9352,-2.84,2026-06-11 18:42:35
95.9353,-0.43,2026-06-11 18:42:35
95.9355,-8.47,2026-06-11 18:42:35
95.9356,-5.09,2026-06-11 18:42:35
95.9358,-8.37,2026-06-11 18:42:35
95.9359,-3.0,2026-06-11 18:42:35
95.9361,-8.05,2026-06-11 18:42:35
95.9362,-5.02,2026-06-11 18:42:35
95.9364,4.33,2026-06-11 18:42:35
95.9365,-3.67,2026-06-11 18:42:35
95.9367,3.5,2026-06-11 18:42:35
95.9368,-7.1,2026-06-11 18:42:35
95.937,5.21,2026-06-11 18:42:35
95.9372,-8.09,2026-06-11 18:42:35
95.9373,4.97,2026-06-11 18:42:35
95.9375,4.39,2026-06-11 18:42:35
95.9376,3.45,2026-06-11 18:42:35
95.9378,6.27,2026-06-11 18:42:35
95.9379,5.24,2026-06-11 18:42:35
95.9381,-1.83,2026-06-11 18:42:35
95.9382,-5.34,2026-06-11 18:42:35
95.9384,-2.14,2026-06-11 18:42:35
95.9385,-18.14,2026-06-11 18:42:35
95.9387,1.58,2026-06-11 18:42:35
95.9388,-11.05,2026-06-11 18:42:35
95.939,-8.79,2026-06-11 18:42:35
95.9391,-3.39,2026-06-11 18:42:35
95.9393,-21.06,2026-06-11 18:42:35
95.9394,-3.93,2026-06-11 18:42:35
95.9396,1.7,2026-06-11 18:42:35
95.9397,2.76,2026-06-11 18:42:35
95.9399,-3.73,2026-06-11 18:42:35
95.9401,-1.33,2026-06-11 18:42:35
95.9402,-1.2,2026-06-11 18:42:35
95.9404,0.08,2026-06-11 18:42:35
95.9405,-3.76,2026-06-11 18:42:35
95.9407,0.7,2026-06-11 18:42:35
95.9408,-7.35,2026-06-11 18:42:35
95.941,-6.53,2026-06-11 18:42:35
95.9411,-7.42,2026-06-11 18:42:35
95.9413,2.13,2026-06-11 18:42:35
95.9414,-1.76,2026-06-11 18:42:35
95.9416,-4.8,2026-06-11 18:42:35
95.9417,4.77,2026-06-11 18:42:35
95.9419,-16.41,2026-06-11 18:42:35
95.942,-7.64,2026-06-11 18:42:35
95.9422,-1.79,2026-06-11 18:42:35
95.9423,-6.28,2026-06-11 18:42:35
95.9425,1.19,2026-06-11 18:42:35
95.9426,2.03,2026-06-11 18:42:35
95.9428,-0.61,2026-06-11 18:42:35
95.943,7.0,2026-06-11 18:42:35
95.9431,-1.69,2026-06-11 18:42:35
95.9433,2.39,2026-06-11 18:42:35
95.9434,-8.52,2026-06-11 18:42:35
95.9436,2.17,2026-06-11 18:42:35
95.9437,2.91,2026-06-11 18:42:35
95.9439,-2.36,2026-06-11 18:42:35
95.944,4.34,2026-06-11 18:42:35
95.9442,-1.54,2026-06-11 18:42:35
95.9443,2.1,2026-06-11 18:42:35
95.9445,-8.08,2026-06-11 18:42:35
95.9446,4.8,2026-06-11 18:42:35
95.9448,6.49,2026-06-11 18:42:35
95.9449,6.13,2026-06-11 18:42:35
95.9451,6.56,2026-06-11 18:42:35
95.9452,-3.88,2026-06-11 18:42:35
95.9454,0.2,2026-06-11 18:42:35
95.9455,-3.71,2026-06-11 18:42:35
95.9457,-1.45,2026-06-11 18:42:35
95.9458,1.49,2026-06-11 18:42:35
95.946,-1.38,2026-06-11 18:42:35
95.9462,1.79,2026-06-11 18:42:35
95.9463,-2.46,2026-06-11 18:42:35
95.9465,-3.78,2026-06-11 18:42:35
95.9466,0.44,2026-06-11 18:42:35
95.9468,3.51,2026-06-11 18:42:35
95.9469,3.18,2026-06-11 18:42:35
95.9471,-1.63,2026-06-11 18:42:35
95.9472,-0.05,2026-06-11 18:42:35
95.9474,1.49,2026-06-11 18:42:35
95.9475,-10.3,2026-06-11 18:42:35
95.9477,-2.32,2026-06-11 18:42:35
95.9478,-5.28,2026-06-11 18:42:35
95.948,-3.09,2026-06-11 18:42:35
95.9481,-5.37,2026-06-11 18:42:35
95.9483,-3.17,2026-06-11 18:42:35
95.9484,-12.5,2026-06-11 18:42:35
95.9486,-9.16,2026-06-11 18:42:35
95.9487,0.46,2026-06-11 18:42:35
95.9489,-6.35,2026-06-11 18:42:35
95.9491,-14.63,2026-06-11 18:42:35
95.9492,2.33,2026-06-11 18:42:35
95.9494,-0.5,2026-06-11 18:42:35
95.9495,-4.38,2026-06-11 18:42:35
95.9497,2.04,2026-06-11 18:42:35
95.9498,-14.84,2026-06-11 18:42:35
95.95,2.05,2026-06-11 18:42:35
95.9501,4.4,2026-06-11 18:42:35
95.9503,-2.65,2026-06-11 18:42:35
95.9504,-3.55,2026-06-11 18:42:35
95.9506,6.15,2026-06-11 18:42:35
95.9507,-2.04,2026-06-11 18:42:35
95.9509,-11.05,2026-06-11 18:42:35
95.951,0.17,2026-06-11 18:42:35
95.9512,-5.15,2026-06-11 18:42:35
95.9513,6.69,2026-06-11 18:42:35
95.9515,-0.09,2026-06-11 18:42:35
95.9516,4.84,2026-06-11 18:42:35
95.9518,0.15,2026-06-11 18:42:35
95.952,1.93,2026-06-11 18:42:35
95.9521,0.29,2026-06-11 18:42:35
95.9523,0.35,2026-06-11 18:42:35
95.9524,-11.62,2026-06-11 18:42:35
95.9526,5.1,2026-06-11 18:42:35
95.9527,0.88,2026-06-11 18:42:35
95.9529,-1.79,2026-06-11 18:42:35
95.953,-0.4,2026-06-11 18:42:35
95.9532,2.26,2026-06-11 18:42:35
95.9533,1.36,2026-06-11 18:42:35
95.9535,-8.33,2026-06-11 18:42:35
95.9536,-6.09,2026-06-11 18:42:35
95.9538,4.32,2026-06-11 18:42:35
95.9539,-4.32,2026-06-11 18:42:35
95.9541,1.08,2026-06-11 18:42:35
95.9542,1.36,2026-06-11 18:42:35
95.9544,-2.78,2026-06-11 18:42:35
95.9545,0.99,2026-06-11 18:42:35
95.9547,-2.41,2026-06-11 18:42:35
95.9549,-1.52,2026-06-11 18:42:35
95.955,0.3,2026-06-11 18:42:35
95.9552,-4.58,2026-06-11 18:42:35
95.9553,-1.62,2026-06-11 18:42:35
95.9555,-14.58,2026-06-11 18:42:35
95.9556,-5.86,2026-06-11 18:42:35
95.9558,-6.76,2026-06-11 18:42:35
95.9559,-18.71,2026-06-11 18:42:35
95.9561,-2.75,2026-06-11 18:42:35
95.9562,-5.94,2026-06-11 18:42:35
95.9564,5.22,2026-06-11 18:42:35
95.9565,1.6,2026-06-11 18:42:35
95.9567,-9.59,2026-06-11 18:42:35
95.9568,2.64,2026-06-11 18:42:35
95.957,-9.03,2026-06-11 18:42:35
95.9571,7.85,2026-06-11 18:42:35
95.9573,-0.06,2026-06-11 18:42:35
95.9574,-0.45,2026-06-11 18:42:35
95.9576,4.29,2026-06-11 18:42:35
95.9578,-4.6,2026-06-11 18:42:35
95.9579,3.11,2026-06-11 18:42:35
95.9581,-6.66,2026-06-11 18:42:35
95.9582,-2.33,2026-06-11 18:42:35
95.9584,6.05,2026-06-11 18:42:35
95.9585,8.26,2026-06-11 18:42:35
95.9587,3.83,2026-06-11 18:42:35
95.9588,-7.06,2026-06-11 18:42:35
95.959,0.84,2026-06-11 18:42:35
95.9591,-6.32,2026-06-11 18:42:35
95.9593,2.19,2026-06-11 18:42:35
95.9594,2.33,2026-06-11 18:42:35
95.9596,-2.19,2026-06-11 18:42:35
95.9597,0.35,2026-06-11 18:42:35
95.9599,-3.12,2026-06-11 18:42:35
95.96,0.86,2026-06-11 18:42:35
95.9602,-1.03,2026-06-11 18:42:35
95.9603,-3.46,2026-06-11 18:42:35
95.9605,-3.51,2026-06-11 18:42:35
95.9607,1.32,2026-06-11 18:42:35
95.9608,-2.99,2026-06-11 18:42:35
95.961,-10.2,2026-06-11 18:42:35
95.9611,-15.25,2026-06-11 18:42:35
95.9613,1.62,2026-06-11 18:42:35
95.9614,-7.69,2026-06-11 18:42:35
95.9616,-6.26,2026-06-11 18:42:35
95.9617,3.82,2026-06-11 18:42:35
95.9619,1.87,2026-06-11 18:42:35
95.962,4.14,2026-06-11 18:42:35
95.9622,0.88,2026-06-11 18:42:35
95.9623,2.82,2026-06-11 18:42:35
95.9625,2.58,2026-06-11 18:42:35
95.9626,-6.57,2026-06-11 18:42:35
95.9628,-4.35,2026-06-11 18:42:35
95.9629,8.2,2026-06-11 18:42:35
95.9631,-12.73,2026-06-11 18:42:35
95.9632,-7.54,2026-06-11 18:42:35
95.9634,-6.63,2026-06-11 18:42:35
95.9636,6.68,2026-06-11 18:42:35
95.9637,-3.22,2026-06-11 18:42:35
95.9639,2.67,2026-06-11 18:42:35
95.964,0.51,2026-06-11 18:42:35
95.9642,-0.16,2026-06-11 18:42:35
95.9643,-3.11,2026-06-11 18:42:35
95.9645,-1.48,2026-06-11 18:42:35
95.9646,5.52,2026-06-11 18:42:35
95.9648,-10.43,2026-06-11 18:42:35
95.9649,-1.4,2026-06-11 18:42:35
95.9651,-6.8,2026-06-11 18:42:35
95.9652,0.19,2026-06-11 18:42:35
95.9654,2.92,2026-06-11 18:42:35
95.9655,4.25,2026-06-11 18:42:35
95.9657,-10.73,2026-06-11 18:42:35
95.9658,-6.02,2026-06-11 18:42:35
95.966,-11.76,2026-06-11 18:42:35
95.9661,2.0,2026-06-11 18:42:35
95.9663,-8.75,2026-06-11 18:42:35
95.9664,-20.03,2026-06-11 18:42:35
95.9666,-7.47,2026-06-11 18:42:35
95.9668,-3.03,2026-06-11 18:42:35
95.9669,3.64,2026-06-11 18:42:35
95.9671,7.36,2026-06-11 18:42:35
95.9672,4.59,2026-06-11 18:42:35
95.9674,3.67,2026-06-11 18:42:35
95.9675,7.11,2026-06-11 18:42:35
95.9677,-4.66,2026-06-11 18:42:35
95.9678,-0.34,2026-06-11 18:42:35
95.968,-2.35,2026-06-11 18:42:35
95.9681,0.36,2026-06-11 18:42:35
95.9683,0.21,2026-06-11 18:42:35
95.9684,-14.31,2026-06-11 18:42:35
95.9686,0.03,2026-06-11 18:42:35
95.9687,4.81,2026-06-11 18:42:35
95.9689,-5.94,2026-06-11 18:42:35
95.969,-0.94,2026-06-11 18:42:35
95.9692,-6.45,2026-06-11 18:42:35
95.9693,-6.38,2026-06-11 18:42:35
95.9695,-4.33,2026-06-11 18:42:35
95.9697,-1.08,2026-06-11 18:42:35
95.9698,1.74,2026-06-11 18:42:35
95.97,2.04,2026-06-11 18:42:35
95.9701,-6.94,2026-06-11 18:42:35
95.9703,5.81,2026-06-11 18:42:35
95.9704,-7.77,2026-06-11 18:42:35
95.9706,1.85,2026-06-11 18:42:35
95.9707,1.84,2026-06-11 18:42:35
95.9709,4.5,2026-06-11 18:42:35
95.971,6.1,2026-06-11 18:42:35
95.9712,-5.15,2026-06-11 18:42:35
95.9713,-4.08,2026-06-11 18:42:35
95.9715,-8.76,2026-06-11 18:42:35
95.9716,4.59,2026-06-11 18:42:35
95.9718,-1.21,2026-06-11 18:42:35
95.9719,-13.89,2026-06-11 18:42:35
95.9721,0.64,2026-06-11 18:42:35
95.9722,6.73,2026-06-11 18:42:35
95.9724,4.85,2026-06-11 18:42:35
95.9726,6.08,2026-06-11 18:42:35
95.9727,3.54,2026-06-11 18:42:35
95.9729,2.38,2026-06-11 18:42:35
95.973,0.64,2026-06-11 18:42:35
95.9732,-9.03,2026-06-11 18:42:35
95.9733,-1.58,2026-06-11 18:42:35
95.9735,-6.71,2026-06-11 18:42:35
95.9736,-6.39,2026-06-11 18:42:35
95.9738,-4.41,2026-06-11 18:42:35
95.9739,-4.22,2026-06-11 18:42:35
95.9741,2.67,2026-06-11 18:42:35
95.9742,-0.31,2026-06-11 18:42:35
95.9744,6.47,2026-06-11 18:42:35
95.9745,2.65,2026-06-11 18:42:35
95.9747,-0.79,2026-06-11 18:42:35
95.9748,-1.28,2026-06-11 18:42:35
95.975,2.48,2026-06-11 18:42:35
95.9751,-1.96,2026-06-11 18:42:35
95.9753,-2.32,2026-06-11 18:42:35
95.9755,-2.66,2026-06-11 18:42:35
95.9756,4.22,2026-06-11 18:42:35
95.9758,-0.34,2026-06-11 18:42:35
95.9759,-5.34,2026-06-11 18:42:35
95.9761,3.74,2026-06-11 18:42:35
95.9762,-8.94,2026-06-11 18:42:35
95.9764,2.42,2026-06-11 18:42:35
95.9765,-6.28,2026-06-11 18:42:35
95.9767,0.28,2026-06-11 18:42:35
95.9768,4.85,2026-06-11 18:42:35
95.977,0.0,2026-06-11 18:42:35
95.9771,-4.18,2026-06-11 18:42:35
95.9773,-3.76,2026-06-11 18:42:35
95.9774,3.37,2026-06-11 18:42:35
95.9776,-3.51,2026-06-11 18:42:35
95.9777,5.14,2026-06-11 18:42:35
95.9779,-3.94,2026-06-11 18:42:35
95.978,1.43,2026-06-11 18:42:35
95.9782,-4.93,2026-06-11 18:42:35
95.9784,4.27,2026-06-11 18:42:35
95.9785,0.74,2026-06-11 18:42:35
95.9787,5.55,2026-06-11 18:42:35
95.9788,-1.6,2026-06-11 18:42:35
95.979,-3.88,2026-06-11 18:42:35
95.9791,-5.74,2026-06-11 18:42:35
95.9793,-2.83,2026-06-11 18:42:35
95.9794,0.36,2026-06-11 18:42:35
95.9796,3.51,2026-06-11 18:42:35
95.9797,1.16,2026-06-11 18:42:35
95.9799,-6.43,2026-06-11 18:42:35
95.98,3.45,2026-06-11 18:42:35
95.9802,-0.06,2026-06-11 18:42:35
95.9803,0.7,2026-06-11 18:42:35
95.9805,-1.8,2026-06-11 18:42:35
95.9806,-1.85,2026-06-11 18:42:35
95.9808,-2.15,2026-06-11 18:42:35
95.9809,-0.46,2026-06-11 18:42:35
95.9811,-1.34,2026-06-11 18:42:35
95.9813,-11.76,2026-06-11 18:42:35
95.9814,2.68,2026-06-11 18:42:35
95.9816,10.23,2026-06-11 18:42:35
95.9817,4.8,2026-06-11 18:42:35
95.9819,7.32,2026-06-11 18:42:35
95.982,-3.8,2026-06-11 18:42:35
95.9822,-9.81,2026-06-11 18:42:35
95.9823,1.22,2026-06-11 18:42:35
95.9825,-2.91,2026-06-11 18:42:35
95.9826,-3.14,2026-06-11 18:42:35
95.9828,5.11,2026-06-11 18:42:35
95.9829,-6.87,2026-06-11 18:42:35
95.9831,-18.23,2026-06-11 18:42:35
95.9832,-6.16,2026-06-11 18:42:35
95.9834,2.91,2026-06-11 18:42:35
95.9835,1.65,2026-06-11 18:42:35
95.9837,-3.8,2026-06-11 18:42:35
95.9838,-5.86,2026-06-11 18:42:35
95.984,4.22,2026-06-11 18:42:35
95.9841,-8.65,2026-06-11 18:42:35
95.9843,3.31,2026-06-11 18:42:35
95.9845,3.12,2026-06-11 18:42:35
95.9846,-3.38,2026-06-11 18:42:35
95.9848,2.34,2026-06-11 18:42:35
95.9849,-7.0,2026-06-11 18:42:35
95.9851,-10.44,2026-06-11 18:42:35
95.9852,-1.63,2026-06-11 18:42:35
95.9854,4.81,2026-06-11 18:42:35
95.9855,5.7,2026-06-11 18:42:35
95.9857,-4.6,2026-06-11 18:42:35
95.9858,-6.21,2026-06-11 18:42:35
95.986,-2.63,2026-06-11 18:42:35
95.9861,-20.46,2026-06-11 18:42:35
95.9863,-5.03,2026-06-11 18:42:35
95.9864,5.26,2026-06-11 18:42:35
95.9866,2.3,2026-06-11 18:42:35
95.9867,-1.65,2026-06-11 18:42:35
95.9869,2.27,2026-06-11 18:42:35
95.987,-1.33,2026-06-11 18:42:35
95.9872,-3.88,2026-06-11 18:42:35
95.9874,2.38,2026-06-11 18:42:35
95.9875,-7.45,2026-06-11 18:42:35
95.9877,-0.45,2026-06-11 18:42:35
95.9878,4.14,2026-06-11 18:42:35
95.988,-2.21,2026-06-11 18:42:35
95.9881,-6.75,2026-06-11 18:42:35
95.9883,-11.17,2026-06-11 18:42:35
95.9884,-1.94,2026-06-11 18:42:35
95.9886,-0.29,2026-06-11 18:42:35
95.9887,-0.08,2026-06-11 18:42:35
95.9889,-3.78,2026-06-11 18:42:35
95.989,8.26,2026-06-11 18:42:35
95.9892,-1.78,2026-06-11 18:42:35
95.9893,-0.44,2026-06-11 18:42:35
95.9895,5.54,2026-06-11 18:42:35
95.9896,1.49,2026-06-11 18:42:35
95.9898,-1.88,2026-06-11 18:42:35
95.9899,-2.5,2026-06-11 18:42:35
95.9901,4.31,2026-06-11 18:42:35
95.9903,4.37,2026-06-11 18:42:35
95.9904,-8.28,2026-06-11 18:42:35
95.9906,1.82,2026-06-11 18:42:35
95.9907,-1.71,2026-06-11 18:42:35
95.9909,-12.17,2026-06-11 18:42:35
95.991,-4.19,2026-06-11 18:42:35
95.9912,2.59,2026-06-11 18:42:35
95.9913,-9.54,2026-06-11 18:42:35
95.9915,-2.42,2026-06-11 18:42:35
95.9916,-5.77,2026-06-11 18:42:35
95.9918,-4.95,2026-06-11 18:42:35
95.9919,3.23,2026-06-11 18:42:35
95.9921,3.56,2026-06-11 18:42:35
95.9922,-8.5,2026-06-11 18:42:35
95.9924,-5.23,2026-06-11 18:42:35
95.9925,-8.79,2026-06-11 18:42:35
95.9927,-2.04,2026-06-11 18:42:35
95.9928,7.42,2026-06-11 18:42:35
95.993,-0.94,2026-06-11 18:42:35
95.9932,-6.15,2026-06-11 18:42:35
95.9933,5.92,2026-06-11 18:42:35
95.9935,-21.49,2026-06-11 18:42:35
95.9936,1.9,2026-06-11 18:42:35
95.9938,-3.61,2026-06-11 18:42:35
95.9939,-0.38,2026-06-11 18:42:35
95.9941,-12.29,2026-06-11 18:42:35
95.9942,2.48,2026-06-11 18:42:35
95.9944,1.28,2026-06-11 18:42:35
95.9945,1.69,2026-06-11 18:42:35
95.9947,-1.95,2026-06-11 18:42:35
95.9948,-14.12,2026-06-11 18:42:35
95.995,2.01,2026-06-11 18:42:35
95.9951,-7.87,2026-06-11 18:42:35
95.9953,-1.78,2026-06-11 18:42:35
95.9954,0.48,2026-06-11 18:42:35
95.9956,0.28,2026-06-11 18:42:35
95.9957,0.53,2026-06-11 18:42:35
95.9959,1.06,2026-06-11 18:42:35
95.9961,-1.04,2026-06-11 18:42:35
95.9962,5.31,2026-06-11 18:42:35
95.9964,-1.48,2026-06-11 18:42:35
95.9965,4.58,2026-06-11 18:42:35
95.9967,0.95,2026-06-11 18:42:35
95.9968,-3.28,2026-06-11 18:42:35
95.997,4.91,2026-06-11 18:42:35
95.9971,1.77,2026-06-11 18:42:35
95.9973,6.06,2026-06-11 18:42:35
95.9974,-1.18,2026-06-11 18:42:35
95.9976,0.35,2026-06-11 18:42:35
95.9977,5.44,2026-06-11 18:42:35
95.9979,6.41,2026-06-11 18:42:35
95.998,2.76,2026-06-11 18:42:35
95.9982,-2.84,2026-06-11 18:42:35
95.9983,-3.95,2026-06-11 18:42:35
95.9985,1.48,2026-06-11 18:42:35
95.9986,-4.65,2026-06-11 18:42:35
95.9988,-8.96,2026-06-11 18:42:35
95.999,1.01,2026-06-11 18:42:35
95.9991,0.94,2026-06-11 18:42:35
95.9993,-0.11,2026-06-11 18:42:35
95.9994,4.65,2026-06-11 18:42:35
95.9996,4.63,2026-06-11 18:42:35
95.9997,-4.1,2026-06-11 18:42:35
95.9999,0.69,2026-06-11 18:42:35
96.0,4.07,2026-06-11 18:42:35
96.0002,1.23,2026-06-11 18:42:35
96.0003,-3.14,2026-06-11 18:42:35
96.0005,-4.3,2026-06-11 18:42:35
96.0006,-1.81,2026-06-11 18:42:35
96.0008,1.04,2026-06-11 18:42:35
96.0009,-5.23,2026-06-11 18:42:35
96.0011,3.29,2026-06-11 18:42:35
96.0012,0.63,2026-06-11 18:42:35
96.0014,-11.86,2026-06-11 18:42:35
96.0015,0.43,2026-06-11 18:42:35
96.0017,-1.76,2026-06-11 18:42:35
96.0019,-1.6,2026-06-11 18:42:35
96.002,3.85,2026-06-11 18:42:35
96.0022,-9.95,2026-06-11 18:42:35
96.0023,-2.59,2026-06-11 18:42:35
96.0025,-4.49,2026-06-11 18:42:35
96.0026,-12.22,2026-06-11 18:42:35
96.0028,3.47,2026-06-11 18:42:35
96.0029,-0.49,2026-06-11 18:42:35
96.0031,-0.94,2026-06-11 18:42:35
96.0032,-3.3,2026-06-11 18:42:35
96.0034,3.72,2026-06-11 18:42:35
96.0035,-1.41,2026-06-11 18:42:35
96.0037,0.19,2026-06-11 18:42:35
96.0038,2.28,2026-06-11 18:42:35
96.004,-16.44,2026-06-11 18:42:35
96.0041,-13.81,2026-06-11 18:42:35
96.0043,0.43,2026-06-11 18:42:35
96.0044,-6.04,2026-06-11 18:42:35
96.0046,-0.67,2026-06-11 18:42:35
96.0047,-2.33,2026-06-11 18:42:35
96.0049,1.0,2026-06-11 18:42:35
96.0051,6.02,2026-06-11 18:42:35
96.0052,-6.22,2026-06-11 18:42:35
96.0054,-1.22,2026-06-11 18:42:35
96.0055,2.38,2026-06-11 18:42:35
96.0057,-0.63,2026-06-11 18:42:35
96.0058,-4.6,2026-06-11 18:42:35
96.006,4.84,2026-06-11 18:42:35
96.0061,-5.04,2026-06-11 18:42:35
96.0063,2.68,2026-06-11 18:42:35
96.0064,3.39,2026-06-11 18:42:35
96.0066,1.63,2026-06-11 18:42:35
96.0067,3.22,2026-06-11 18:42:35
96.0069,-5.05,2026-06-11 18:42:35
96.007,-0.34,2026-06-11 18:42:35
96.0072,-3.13,2026-06-11 18:42:35
96.0073,-10.5,2026-06-11 18:42:35
96.0075,7.85,2026-06-11 18:42:35
96.0076,-13.81,2026-06-11 18:42:35
96.0078,4.78,2026-06-11 18:42:35
96.008,0.93,2026-06-11 18:42:35
96.0081,-0.6,2026-06-11 18:42:35
96.0083,3.03,2026-06-11 18:42:35
96.0084,3.76,2026-06-11 18:42:35
96.0086,-0.75,2026-06-11 18:42:35
96.0087,0.46,2026-06-11 18:42:35
96.0089,-3.97,2026-06-11 18:42:35
96.009,-6.35,2026-06-11 18:42:35
96.0092,0.85,2026-06-11 18:42:35
96.0093,0.85,2026-06-11 18:42:35
96.0095,-1.16,2026-06-11 18:42:35
96.0096,-15.28,2026-06-11 18:42:35
96.0098,0.19,2026-06-11 18:42:35
96.0099,-10.15,2026-06-11 18:42:35
96.0101,-2.39,2026-06-11 18:42:35
96.0102,7.56,2026-06-11 18:42:35
96.0104,-12.03,2026-06-11 18:42:35
96.0105,-10.75,2026-06-11 18:42:35
96.0107,-0.61,2026-06-11 18:42:35
96.0109,-8.42,2026-06-11 18:42:35
96.011,-1.96,2026-06-11 18:42:35
96.0112,-0.57,2026-06-11 18:42:35
96.0113,-2.88,2026-06-11 18:42:35
