Frequency (MHz),Power (dB),Timestamp
95.7,3.26,2026-06-11 18:34:24
95.7,0.7,2026-06-11 18:34:24
95.7,-1.48,2026-06-11 18:34:24
95.7,2.47,2026-06-11 18:34:24
95.7,-3.55,2026-06-11 18:34:24
95.7,2.26,2026-06-11 18:34:24
95.7,-12.59,2026-06-11 18:34:24
95.7,-5.13,2026-06-11 18:34:24
95.7,-1.51,2026-06-11 18:34:24
95.7,1.68,2026-06-11 18:34:24
95.7,-1.31,2026-06-11 18:34:24
95.7,2.76,2026-06-11 18:34:24
95.7,-0.24,2026-06-11 18:34:24
95.7,0.65,2026-06-11 18:34:24
95.7,-11.26,2026-06-11 18:34:24
95.7,-1.72,2026-06-11 18:34:24
95.7,6.5,2026-06-11 18:34:24
95.7,0.07,2026-06-11 18:34:24
95.7,-3.94,2026-06-11 18:34:24
95.7,-13.17,2026-06-11 18:34:24
95.7,7.2,2026-06-11 18:34:24
95.7,3.01,2026-06-11 18:34:24
95.7,3.42,2026-06-11 18:34:24
95.7,-4.0,2026-06-11 18:34:24
95.7,-7.84,2026-06-11 18:34:24
95.7,-3.1,2026-06-11 18:34:24
95.7,-9.48,2026-06-11 18:34:24
95.7,-3.35,2026-06-11 18:34:24
95.7,-3.0,2026-06-11 18:34:24
95.7,-8.17,2026-06-11 18:34:24
95.7,3.47,2026-06-11 18:34:24
95.7,-13.87,2026-06-11 18:34:24
95.7,0.91,2026-06-11 18:34:24
95.7,0.86,2026-06-11 18:34:24
95.7,1.27,2026-06-11 18:34:24
95.7,-11.06,2026-06-11 18:34:24
95.7,3.47,2026-06-11 18:34:24
95.7,5.33,2026-06-11 18:34:24
95.7,-2.29,2026-06-11 18:34:24
95.7,1.01,2026-06-11 18:34:24
95.7,0.74,2026-06-11 18:34:24
95.7,0.1,2026-06-11 18:34:24
95.7,7.67,2026-06-11 18:34:24
95.7,-3.89,2026-06-11 18:34:24
95.7,2.06,2026-06-11 18:34:24
95.7,3.03,2026-06-11 18:34:24
95.7,0.45,2026-06-11 18:34:24
95.7,-1.09,2026-06-11 18:34:24
95.7,0.3,2026-06-11 18:34:24
95.7,-11.67,2026-06-11 18:34:24
95.7,6.68,2026-06-11 18:34:24
95.7,-4.84,2026-06-11 18:34:24
95.7,-11.07,2026-06-11 18:34:24
95.7,-2.7,2026-06-11 18:34:24
95.7,4.5,2026-06-11 18:34:24
95.7,-0.6,2026-06-11 18:34:24
95.7,-0.28,2026-06-11 18:34:24
95.7,2.24,2026-06-11 18:34:24
95.7,-1.22,2026-06-11 18:34:24
95.7,1.29,2026-06-11 18:34:24
95.7,-2.91,2026-06-11 18:34:24
95.7,-2.82,2026-06-11 18:34:24
95.7,1.42,2026-06-11 18:34:24
95.7,-11.99,2026-06-11 18:34:24
95.7,5.54,2026-06-11 18:34:24
95.7,-3.03,2026-06-11 18:34:24
95.7,-8.62,2026-06-11 18:34:24
95.7,-0.33,2026-06-11 18:34:24
95.7,3.85,2026-06-11 18:34:24
95.7,1.11,2026-06-11 18:34:24
95.7,-11.4,2026-06-11 18:34:24
95.7,1.17,2026-06-11 18:34:24
95.7,-2.72,2026-06-11 18:34:24
95.7,0.86,2026-06-11 18:34:24
95.7,0.54,2026-06-11 18:34:24
95.7,0.86,2026-06-11 18:34:24
95.7,2.14,2026-06-11 18:34:24
95.7,-1.59,2026-06-11 18:34:24
95.7,-9.71,2026-06-11 18:34:24
95.7,-1.07,2026-06-11 18:34:24
95.7,0.87,2026-06-11 18:34:24
95.7,-14.7,2026-06-11 18:34:24
95.7,-0.96,2026-06-11 18:34:24
95.7,-1.63,2026-06-11 18:34:24
95.7,1.97,2026-06-11 18:34:24
95.7,0.65,2026-06-11 18:34:24
95.7,-5.65,2026-06-11 18:34:24
95.7,1.09,2026-06-11 18:34:24
95.7,5.92,2026-06-11 18:34:24
95.7,-1.38,2026-06-11 18:34:24
95.7,-3.31,2026-06-11 18:34:24
95.7,0.45,2026-06-11 18:34:24
95.7,0.14,2026-06-11 18:34:24
95.7,-3.16,2026-06-11 18:34:24
95.7,-7.4,2026-06-11 18:34:24
95.7,-2.75,2026-06-11 18:34:24
95.7,2.07,2026-06-11 18:34:24
95.7,-6.02,2026-06-11 18:34:24
95.7,-6.51,2026-06-11 18:34:24
95.7,-0.09,2026-06-11 18:34:24
95.7,-4.26,2026-06-11 18:34:24
95.7,-2.71,2026-06-11 18:34:24
95.7,-4.57,2026-06-11 18:34:24
95.7,2.55,2026-06-11 18:34:24
95.7,-3.45,2026-06-11 18:34:24
95.7,0.91,2026-06-11 18:34:24
95.7,-3.95,2026-06-11 18:34:24
95.7,-0.38,2026-06-11 18:34:24
95.7,2.2,2026-06-11 18:34:24
95.7,-0.1,2026-06-11 18:34:24
95.7,-2.34,2026-06-11 18:34:24
95.7,-8.42,2026-06-11 18:34:24
95.7,3.58,2026-06-11 18:34:24
95.7,-3.52,2026-06-11 18:34:24
95.7,-14.04,2026-06-11 18:34:24
95.7,0.9,2026-06-11 18:34:24
95.7,-5.02,2026-06-11 18:34:24
95.7,-1.18,2026-06-11 18:34:24
95.7,3.12,2026-06-11 18:34:24
95.7,5.52,2026-06-11 18:34:24
95.7,-8.77,2026-06-11 18:34:24
95.7,-2.59,2026-06-11 18:34:24
95.7,-2.73,2026-06-11 18:34:24
95.7,-16.04,2026-06-11 18:34:24
95.7,-12.26,2026-06-11 18:34:24
95.7,3.34,2026-06-11 18:34:24
95.7,-4.96,2026-06-11 18:34:24
95.7,2.97,2026-06-11 18:34:24
95.7,5.74,2026-06-11 18:34:24
95.7,0.44,2026-06-11 18:34:24
95.7,-4.34,2026-06-11 18:34:24
95.7,-9.65,2026-06-11 18:34:24
95.7,7.2,2026-06-11 18:34:24
95.7,2.27,2026-06-11 18:34:24
95.7,-0.36,2026-06-11 18:34:24
95.7,-7.95,2026-06-11 18:34:24
95.7,2.05,2026-06-11 18:34:24
95.7,-7.97,2026-06-11 18:34:24
95.7,-11.31,2026-06-11 18:34:24
95.7,6.38,2026-06-11 18:34:24
95.7,-12.73,2026-06-11 18:34:24
95.7,2.7,2026-06-11 18:34:24
95.7,0.54,2026-06-11 18:34:24
95.7,2.47,2026-06-11 18:34:24
95.7,1.73,2026-06-11 18:34:24
95.7,0.81,2026-06-11 18:34:24
95.7,-0.18,2026-06-11 18:34:24
95.7,4.63,2026-06-11 18:34:24
95.7,-21.18,2026-06-11 18:34:24
95.7,4.69,2026-06-11 18:34:24
95.7,4.41,2026-06-11 18:34:24
95.7,1.37,2026-06-11 18:34:24
95.7,-1.66,2026-06-11 18:34:24
95.7,-0.85,2026-06-11 18:34:24
95.7,-11.49,2026-06-11 18:34:24
95.7,2.53,2026-06-11 18:34:24
95.7,0.34,2026-06-11 18:34:24
95.7,1.38,2026-06-11 18:34:24
95.7,-6.5,2026-06-11 18:34:24
95.7,-2.81,2026-06-11 18:34:24
95.7,-2.2,2026-06-11 18:34:24
95.7,-0.88,2026-06-11 18:34:24
95.7,-2.96,2026-06-11 18:34:24
95.7,-0.24,2026-06-11 18:34:24
95.7,4.2,2026-06-11 18:34:24
95.7,-0.4,2026-06-11 18:34:24
95.7,0.03,2026-06-11 18:34:24
95.7,-6.4,2026-06-11 18:34:24
95.7,-10.97,2026-06-11 18:34:24
95.7,-8.49,2026-06-11 18:34:24
95.7,-0.27,2026-06-11 18:34:24
95.7,-3.47,2026-06-11 18:34:24
95.7,-7.84,2026-06-11 18:34:24
95.7,-1.2,2026-06-11 18:34:24
95.7,-24.12,2026-06-11 18:34:24
95.7,7.05,2026-06-11 18:34:24
95.7,-3.07,2026-06-11 18:34:24
95.7,-4.29,2026-06-11 18:34:24
95.7,-6.58,2026-06-11 18:34:24
95.7,-1.67,2026-06-11 18:34:24
95.7,7.34,2026-06-11 18:34:24
95.7,4.26,2026-06-11 18:34:24
95.7,-4.61,2026-06-11 18:34:24
95.7,-0.72,2026-06-11 18:34:24
95.7,-6.78,2026-06-11 18:34:24
95.7,-19.08,2026-06-11 18:34:24
95.7,-7.11,2026-06-11 18:34:24
95.7,-2.22,2026-06-11 18:34:24
95.7,4.95,2026-06-11 18:34:24
95.7,-5.67,2026-06-11 18:34:24
95.7,0.68,2026-06-11 18:34:24
95.7,-0.59,2026-06-11 18:34:24
95.7,-4.89,2026-06-11 18:34:24
95.7,-0.27,2026-06-11 18:34:24
95.7,-2.4,2026-06-11 18:34:24
95.7,0.78,2026-06-11 18:34:24
95.7,-1.16,2026-06-11 18:34:24
95.7,-3.89,2026-06-11 18:34:24
95.7,4.36,2026-06-11 18:34:24
95.7,-6.04,2026-06-11 18:34:24
95.7,1.74,2026-06-11 18:34:24
95.7,-3.52,2026-06-11 18:34:24
95.7,-3.42,2026-06-11 18:34:24
95.7,3.01,2026-06-11 18:34:24
95.7,5.24,2026-06-11 18:34:24
95.7,-15.73,2026-06-11 18:34:24
95.7,-3.64,2026-06-11 18:34:24
95.7,5.02,2026-06-11 18:34:24
95.7,-3.72,2026-06-11 18:34:24
95.7,5.43,2026-06-11 18:34:24
95.7,-1.75,2026-06-11 18:34:24
95.7,-12.04,2026-06-11 18:34:24
95.7,-8.62,2026-06-11 18:34:24
95.7,-4.03,2026-06-11 18:34:24
95.7,-6.01,2026-06-11 18:34:24
95.7,-8.65,2026-06-11 18:34:24
95.7,3.1,2026-06-11 18:34:24
95.7,-2.73,2026-06-11 18:34:24
95.7,-0.58,2026-06-11 18:34:24
95.7,-7.86,2026-06-11 18:34:24
95.7,2.33,2026-06-11 18:34:24
95.7,-4.27,2026-06-11 18:34:24
95.7,-3.49,2026-06-11 18:34:24
95.7,0.33,2026-06-11 18:34:24
95.7,-10.65,2026-06-11 18:34:24
95.7,0.47,2026-06-11 18:34:24
95.7,-1.06,2026-06-11 18:34:24
95.7,4.89,2026-06-11 18:34:24
95.7,-3.34,2026-06-11 18:34:24
95.7,-6.35,2026-06-11 18:34:24
95.7,-10.22,2026-06-11 18:34:24
95.7,-2.67,2026-06-11 18:34:24
95.7,-16.47,2026-06-11 18:34:24
95.7,7.97,2026-06-11 18:34:24
95.7,-5.26,2026-06-11 18:34:24
95.7,-7.18,2026-06-11 18:34:24
95.7,1.6,2026-06-11 18:34:24
95.7,-7.74,2026-06-11 18:34:24
95.7,-5.36,2026-06-11 18:34:24
95.7,-4.08,2026-06-11 18:34:24
95.7,-2.54,2026-06-11 18:34:24
95.7,-1.5,2026-06-11 18:34:24
95.7,-10.62,2026-06-11 18:34:24
95.7,-10.39,2026-06-11 18:34:24
95.7,2.72,2026-06-11 18:34:24
95.7,-1.76,2026-06-11 18:34:24
95.7,-0.7,2026-06-11 18:34:24
95.7,5.58,2026-06-11 18:34:24
95.7,-3.12,2026-06-11 18:34:24
95.7,-1.45,2026-06-11 18:34:24
95.7,-0.1,2026-06-11 18:34:24
95.7,-1.35,2026-06-11 18:34:24
95.7,-5.7,2026-06-11 18:34:24
95.7,3.58,2026-06-11 18:34:24
95.7,-3.31,2026-06-11 18:34:24
95.7,-12.42,2026-06-11 18:34:24
95.7,-9.21,2026-06-11 18:34:24
95.7,-5.51,2026-06-11 18:34:24
95.7,1.71,2026-06-11 18:34:24
95.7,3.81,2026-06-11 18:34:24
95.7,0.61,2026-06-11 18:34:24
95.7,0.44,2026-06-11 18:34:24
95.7,2.37,2026-06-11 18:34:24
95.7,-3.43,2026-06-11 18:34:24
95.7,5.94,2026-06-11 18:34:24
95.7,-10.08,2026-06-11 18:34:24
95.7,0.21,2026-06-11 18:34:24
95.7,1.31,2026-06-11 18:34:24
95.7,-2.28,2026-06-11 18:34:24
95.7,1.33,2026-06-11 18:34:24
95.7,-1.21,2026-06-11 18:34:24
95.7,-1.62,2026-06-11 18:34:24
95.7,6.14,2026-06-11 18:34:24
95.7,-5.02,2026-06-11 18:34:24
95.7,2.45,2026-06-11 18:34:24
95.7,-3.84,2026-06-11 18:34:24
95.7,-5.84,2026-06-11 18:34:24
95.7,0.59,2026-06-11 18:34:24
95.7,0.26,2026-06-11 18:34:24
95.7,-2.33,2026-06-11 18:34:24
95.7,2.0,2026-06-11 18:34:24
95.7,1.64,2026-06-11 18:34:24
95.7,-3.05,2026-06-11 18:34:24
95.7,-11.65,2026-06-11 18:34:24
95.7,0.99,2026-06-11 18:34:24
95.7,2.32,2026-06-11 18:34:24
95.7,5.56,2026-06-11 18:34:24
95.7,-5.14,2026-06-11 18:34:24
95.7,-7.96,2026-06-11 18:34:24
95.7,2.45,2026-06-11 18:34:24
95.7,-11.92,2026-06-11 18:34:24
95.7,1.09,2026-06-11 18:34:24
95.7,-1.12,2026-06-11 18:34:24
95.7,1.01,2026-06-11 18:34:24
95.7,1.85,2026-06-11 18:34:24
95.7,-0.75,2026-06-11 18:34:24
95.7,-7.19,2026-06-11 18:34:24
95.7,-0.12,2026-06-11 18:34:24
95.7,0.46,2026-06-11 18:34:24
95.7,-0.92,2026-06-11 18:34:24
95.7,-3.22,2026-06-11 18:34:24
95.7,-9.33,2026-06-11 18:34:24
95.7,-4.04,2026-06-11 18:34:24
95.7,-1.43,2026-06-11 18:34:24
95.7,3.85,2026-06-11 18:34:24
95.7,-5.78,2026-06-11 18:34:24
95.7,-1.0,2026-06-11 18:34:24
95.7,4.11,2026-06-11 18:34:24
95.7,-10.65,2026-06-11 18:34:24
95.7,-9.49,2026-06-11 18:34:24
95.7,-1.66,2026-06-11 18:34:24
95.7,-0.07,2026-06-11 18:34:24
95.7,4.82,2026-06-11 18:34:24
95.7,-4.49,2026-06-11 18:34:24
95.7,3.32,2026-06-11 18:34:24
95.7,-8.69,2026-06-11 18:34:24
95.7,-6.74,2026-06-11 18:34:24
95.7,-5.48,2026-06-11 18:34:24
95.7,-2.62,2026-06-11 18:34:24
95.7,3.56,2026-06-11 18:34:24
95.7,3.7,2026-06-11 18:34:24
95.7,-1.86,2026-06-11 18:34:24
95.7,-2.31,2026-06-11 18:34:24
95.7,-3.12,2026-06-11 18:34:24
95.7,6.23,2026-06-11 18:34:24
95.7,-1.07,2026-06-11 18:34:24
95.7,-7.56,2026-06-11 18:34:24
95.7,1.33,2026-06-11 18:34:24
95.7,-11.05,2026-06-11 18:34:24
95.7,-4.68,2026-06-11 18:34:24
95.7,0.89,2026-06-11 18:34:24
95.7,-8.82,2026-06-11 18:34:24
95.7,-7.39,2026-06-11 18:34:24
95.7,-0.38,2026-06-11 18:34:24
95.7,-4.77,2026-06-11 18:34:24
95.7,4.41,2026-06-11 18:34:24
95.7,3.46,2026-06-11 18:34:24
95.7,2.11,2026-06-11 18:34:24
95.7,-10.12,2026-06-11 18:34:24
95.7,1.6,2026-06-11 18:34:24
95.7,1.0,2026-06-11 18:34:24
95.7,-0.81,2026-06-11 18:34:24
95.7,-4.89,2026-06-11 18:34:24
95.7,-6.24,2026-06-11 18:34:24
95.7,2.43,2026-06-11 18:34:24
95.7,0.48,2026-06-11 18:34:24
95.7,-1.4,2026-06-11 18:34:24
95.7,5.36,2026-06-11 18:34:24
95.7,-13.07,2026-06-11 18:34:24
95.7,-0.55,2026-06-11 18:34:24
95.7,5.23,2026-06-11 18:34:24
95.7,-0.23,2026-06-11 18:34:24
95.7,3.06,2026-06-11 18:34:24
95.7,-2.94,2026-06-11 18:34:24
95.7,1.59,2026-06-11 18:34:24
95.7,-6.64,2026-06-11 18:34:24
95.7,-8.2,2026-06-11 18:34:24
95.7,-3.69,2026-06-11 18:34:24
95.7,-11.89,2026-06-11 18:34:24
95.7,-6.43,2026-06-11 18:34:24
95.7,-2.18,2026-06-11 18:34:24
95.7,3.89,2026-06-11 18:34:24
95.7,-1.33,2026-06-11 18:34:24
95.7,2.56,2026-06-11 18:34:24
95.7,-0.95,2026-06-11 18:34:24
95.7,-1.8,2026-06-11 18:34:24
95.7,6.2,2026-06-11 18:34:24
95.7,-12.35,2026-06-11 18:34:24
95.7,-4.8,2026-06-11 18:34:24
95.7,-1.08,2026-06-11 18:34:24
95.7,3.59,2026-06-11 18:34:24
95.7,5.12,2026-06-11 18:34:24
95.7,-3.35,2026-06-11 18:34:24
95.7,0.08,2026-06-11 18:34:24
95.7,4.02,2026-06-11 18:34:24
95.7,-8.39,2026-06-11 18:34:24
95.7,-0.93,2026-06-11 18:34:24
95.7,6.68,2026-06-11 18:34:24
95.7,-5.65,2026-06-11 18:34:24
95.7,-4.29,2026-06-11 18:34:24
95.7,-8.45,2026-06-11 18:34:24
95.7,-7.65,2026-06-11 18:34:24
95.7,2.73,2026-06-11 18:34:24
95.7,5.95,2026-06-11 18:34:24
95.7,1.95,2026-06-11 18:34:24
95.7,0.6,2026-06-11 18:34:24
95.7,1.44,2026-06-11 18:34:24
95.7,4.71,2026-06-11 18:34:24
95.7,2.5,2026-06-11 18:34:24
95.7,-1.18,2026-06-11 18:34:24
95.7,3.91,2026-06-11 18:34:24
95.7,5.9,2026-06-11 18:34:24
95.7,-1.08,2026-06-11 18:34:24
95.7,-2.16,2026-06-11 18:34:24
95.7,0.43,2026-06-11 18:34:24
95.7,-4.38,2026-06-11 18:34:24
95.7,3.82,2026-06-11 18:34:24
95.7,-13.19,2026-06-11 18:34:24
95.7,-12.13,2026-06-11 18:34:24
95.7,-2.46,2026-06-11 18:34:24
95.7,-1.7,2026-06-11 18:34:24
95.7,-2.64,2026-06-11 18:34:24
95.7,-17.96,2026-06-11 18:34:24
95.7,-14.0,2026-06-11 18:34:24
95.7,-10.74,2026-06-11 18:34:24
95.7,0.49,2026-06-11 18:34:24
95.7,-0.86,2026-06-11 18:34:24
95.7,-2.31,2026-06-11 18:34:24
95.7,-0.74,2026-06-11 18:34:24
95.7,-4.47,2026-06-11 18:34:24
95.7,-0.43,2026-06-11 18:34:24
95.7,-7.62,2026-06-11 18:34:24
95.7,-9.6,2026-06-11 18:34:24
95.7,-8.17,2026-06-11 18:34:24
95.7,-1.89,2026-06-11 18:34:24
95.7,-0.61,2026-06-11 18:34:24
95.7,-11.19,2026-06-11 18:34:24
95.7,2.07,2026-06-11 18:34:24
95.7,-13.67,2026-06-11 18:34:24
95.7,-3.02,2026-06-11 18:34:24
95.7,2.11,2026-06-11 18:34:24
95.7,-8.01,2026-06-11 18:34:24
95.7,-4.07,2026-06-11 18:34:24
95.7,3.02,2026-06-11 18:34:24
95.7,2.56,2026-06-11 18:34:24
95.7,-0.19,2026-06-11 18:34:24
95.7,3.77,2026-06-11 18:34:24
95.7,3.08,2026-06-11 18:34:24
95.7,-1.73,2026-06-11 18:34:24
95.7,2.29,2026-06-11 18:34:24
95.7,-6.12,2026-06-11 18:34:24
95.7,3.3,2026-06-11 18:34:24
95.7,-3.89,2026-06-11 18:34:24
95.7,-5.26,2026-06-11 18:34:24
95.7,2.15,2026-06-11 18:34:24
95.7,-1.08,2026-06-11 18:34:24
95.7,0.47,2026-06-11 18:34:24
95.7,5.67,2026-06-11 18:34:24
95.7,-11.04,2026-06-11 18:34:24
95.7,1.64,2026-06-11 18:34:24
95.7,0.38,2026-06-11 18:34:24
95.7,0.38,2026-06-11 18:34:24
95.7,2.7,2026-06-11 18:34:24
95.7,-9.03,2026-06-11 18:34:24
95.7,-3.77,2026-06-11 18:34:24
95.7,2.65,2026-06-11 18:34:24
95.7,-6.64,2026-06-11 18:34:24
95.7,1.25,2026-06-11 18:34:24
95.7,-8.05,2026-06-11 18:34:24
95.7,4.49,2026-06-11 18:34:24
95.7,-4.87,2026-06-11 18:34:24
95.7,-1.0,2026-06-11 18:34:24
95.7,-2.42,2026-06-11 18:34:24
95.7,-8.78,2026-06-11 18:34:24
95.7,-15.32,2026-06-11 18:34:24
95.7,-9.56,2026-06-11 18:34:24
95.7,-7.49,2026-06-11 18:34:24
95.7,1.78,2026-06-11 18:34:24
95.7,6.3,2026-06-11 18:34:24
95.7,3.15,2026-06-11 18:34:24
95.7,2.88,2026-06-11 18:34:24
95.7,-14.66,2026-06-11 18:34:24
95.7,-3.3,2026-06-11 18:34:24
95.7,-2.01,2026-06-11 18:34:24
95.7,0.36,2026-06-11 18:34:24
95.7,3.36,2026-06-11 18:34:24
95.7,-0.78,2026-06-11 18:34:24
95.7,0.63,2026-06-11 18:34:24
95.7,-0.5,2026-06-11 18:34:24
95.7,-11.58,2026-06-11 18:34:24
95.7,-2.4,2026-06-11 18:34:24
95.7,-1.07,2026-06-11 18:34:24
95.7,-2.55,2026-06-11 18:34:24
95.7,3.16,2026-06-11 18:34:24
95.7,2.26,2026-06-11 18:34:24
95.7,2.86,2026-06-11 18:34:24
95.7,2.27,2026-06-11 18:34:24
95.7,-12.77,2026-06-11 18:34:24
95.7,-5.25,2026-06-11 18:34:24
95.7,6.01,2026-06-11 18:34:24
95.7,5.61,2026-06-11 18:34:24
95.7,-4.42,2026-06-11 18:34:24
95.7,-4.36,2026-06-11 18:34:24
95.7,-31.96,2026-06-11 18:34:24
95.7,-6.48,2026-06-11 18:34:24
95.7,-4.86,2026-06-11 18:34:24
95.7,-11.58,2026-06-11 18:34:24
95.7,-14.57,2026-06-11 18:34:24
95.7,4.16,2026-06-11 18:34:24
95.7,1.79,2026-06-11 18:34:24
95.7,-10.07,2026-06-11 18:34:24
95.7,-0.99,2026-06-11 18:34:24
95.7,-3.1,2026-06-11 18:34:24
95.7,-6.54,2026-06-11 18:34:24
95.7,-3.12,2026-06-11 18:34:24
95.7,-0.22,2026-06-11 18:34:24
95.7,-0.13,2026-06-11 18:34:24
95.7,-4.24,2026-06-11 18:34:24
95.7,-4.21,2026-06-11 18:34:24
95.7,-3.35,2026-06-11 18:34:24
95.7,-13.15,2026-06-11 18:34:24
95.7,0.91,2026-06-11 18:34:24
95.7,4.8,2026-06-11 18:34:24
95.7,-3.62,2026-06-11 18:34:24
95.7,-7.09,2026-06-11 18:34:24
95.7,5.85,2026-06-11 18:34:24
95.7,-3.2,2026-06-11 18:34:24
95.7,-15.62,2026-06-11 18:34:24
95.7,-6.09,2026-06-11 18:34:24
95.7,-5.05,2026-06-11 18:34:24
95.7,-4.26,2026-06-11 18:34:24
95.7,-4.52,2026-06-11 18:34:24
95.7,-4.05,2026-06-11 18:34:24
95.7,-3.35,2026-06-11 18:34:24
95.7,-0.95,2026-06-11 18:34:24
95.7,-3.07,2026-06-11 18:34:24
95.7,-5.93,2026-06-11 18:34:24
95.7,1.45,2026-06-11 18:34:24
95.7,-0.71,2026-06-11 18:34:24
95.7,2.9,2026-06-11 18:34:24
95.7,0.49,2026-06-11 18:34:24
95.7,-4.92,2026-06-11 18:34:24
95.7,-3.15,2026-06-11 18:34:24
95.7,0.68,2026-06-11 18:34:24
95.7,0.97,2026-06-11 18:34:24
95.7,-14.33,2026-06-11 18:34:24
95.7,-5.89,2026-06-11 18:34:24
95.7,-0.63,2026-06-11 18:34:24
95.7,4.22,2026-06-11 18:34:24
95.7,0.42,2026-06-11 18:34:24
95.7,-13.61,2026-06-11 18:34:24
95.7,0.07,2026-06-11 18:34:24
95.7,-2.25,2026-06-11 18:34:24
95.7,0.89,2026-06-11 18:34:24
95.7,-16.53,2026-06-11 18:34:24
95.7,3.86,2026-06-11 18:34:24
95.7,-0.72,2026-06-11 18:34:24
95.7,-3.77,2026-06-11 18:34:24
95.7,2.18,2026-06-11 18:34:24
95.7,-0.49,2026-06-11 18:34:24
95.7,-5.68,2026-06-11 18:34:24
95.7,1.55,2026-06-11 18:34:24
95.7,6.21,2026-06-11 18:34:24
95.7,3.43,2026-06-11 18:34:24
95.7,-5.79,2026-06-11 18:34:24
95.7,-1.09,2026-06-11 18:34:24
95.7,-10.12,2026-06-11 18:34:24
95.7,-2.18,2026-06-11 18:34:24
95.7,4.74,2026-06-11 18:34:24
95.7,-3.74,2026-06-11 18:34:24
95.8,4.18,2026-06-11 18:34:24
95.8,-7.64,2026-06-11 18:34:24
95.8,-6.8,2026-06-11 18:34:24
95.8,-7.82,2026-06-11 18:34:24
95.8,-1.0,2026-06-11 18:34:24
95.8,-8.84,2026-06-11 18:34:24
95.8,5.57,2026-06-11 18:34:24
95.8,2.02,2026-06-11 18:34:24
95.8,-1.64,2026-06-11 18:34:24
95.8,1.51,2026-06-11 18:34:24
95.8,4.94,2026-06-11 18:34:24
95.8,-4.88,2026-06-11 18:34:24
95.8,-9.53,2026-06-11 18:34:24
95.8,-8.88,2026-06-11 18:34:24
95.8,-2.92,2026-06-11 18:34:24
95.8,-4.34,2026-06-11 18:34:24
95.8,-5.26,2026-06-11 18:34:24
95.8,-0.68,2026-06-11 18:34:24
95.8,4.64,2026-06-11 18:34:24
95.8,4.64,2026-06-11 18:34:24
95.8,-10.97,2026-06-11 18:34:24
95.8,-1.69,2026-06-11 18:34:24
95.8,1.97,2026-06-11 18:34:24
95.8,-1.36,2026-06-11 18:34:24
95.8,2.56,2026-06-11 18:34:24
95.8,2.27,2026-06-11 18:34:24
95.8,-6.2,2026-06-11 18:34:24
95.8,1.49,2026-06-11 18:34:24
95.8,2.2,2026-06-11 18:34:24
95.8,0.73,2026-06-11 18:34:24
95.8,-3.54,2026-06-11 18:34:24
95.8,2.71,2026-06-11 18:34:24
95.8,-4.49,2026-06-11 18:34:24
95.8,-1.59,2026-06-11 18:34:24
95.8,-5.06,2026-06-11 18:34:24
95.8,4.27,2026-06-11 18:34:24
95.8,-1.13,2026-06-11 18:34:24
95.8,1.76,2026-06-11 18:34:24
95.8,-8.78,2026-06-11 18:34:24
95.8,-12.85,2026-06-11 18:34:24
95.8,-3.07,2026-06-11 18:34:24
95.8,0.54,2026-06-11 18:34:24
95.8,1.76,2026-06-11 18:34:24
95.8,-2.87,2026-06-11 18:34:24
95.8,1.33,2026-06-11 18:34:24
95.8,-9.43,2026-06-11 18:34:24
95.8,0.7,2026-06-11 18:34:24
95.8,0.1,2026-06-11 18:34:24
95.8,-5.4,2026-06-11 18:34:24
95.8,3.24,2026-06-11 18:34:24
95.8,-11.05,2026-06-11 18:34:24
95.8,-2.28,2026-06-11 18:34:24
95.8,-3.33,2026-06-11 18:34:24
95.8,2.63,2026-06-11 18:34:24
95.8,-7.52,2026-06-11 18:34:24
95.8,-12.3,2026-06-11 18:34:24
95.8,1.3,2026-06-11 18:34:24
95.8,-17.31,2026-06-11 18:34:24
95.8,0.26,2026-06-11 18:34:24
95.8,-3.42,2026-06-11 18:34:24
95.8,-13.25,2026-06-11 18:34:24
95.8,-5.63,2026-06-11 18:34:24
95.8,-1.42,2026-06-11 18:34:24
95.8,4.07,2026-06-11 18:34:24
95.8,0.79,2026-06-11 18:34:24
95.8,-2.05,2026-06-11 18:34:24
95.8,-2.23,2026-06-11 18:34:24
95.8,-0.05,2026-06-11 18:34:24
95.8,-6.49,2026-06-11 18:34:24
95.8,-3.71,2026-06-11 18:34:24
95.8,3.54,2026-06-11 18:34:24
95.8,-17.24,2026-06-11 18:34:24
95.8,2.53,2026-06-11 18:34:24
95.8,2.85,2026-06-11 18:34:24
95.8,-0.31,2026-06-11 18:34:24
95.8,-0.56,2026-06-11 18:34:24
95.8,-1.15,2026-06-11 18:34:24
95.8,-0.45,2026-06-11 18:34:24
95.8,2.28,2026-06-11 18:34:24
95.8,-1.45,2026-06-11 18:34:24
95.8,-0.79,2026-06-11 18:34:24
95.8,-4.95,2026-06-11 18:34:24
95.8,-1.41,2026-06-11 18:34:24
95.8,-4.82,2026-06-11 18:34:24
95.8,-0.8,2026-06-11 18:34:24
95.8,-0.76,2026-06-11 18:34:24
95.8,-8.94,2026-06-11 18:34:24
95.8,-1.47,2026-06-11 18:34:24
95.8,-11.72,2026-06-11 18:34:24
95.8,4.69,2026-06-11 18:34:24
95.8,-0.1,2026-06-11 18:34:24
95.8,-1.62,2026-06-11 18:34:24
95.8,1.31,2026-06-11 18:34:24
95.8,-9.78,2026-06-11 18:34:24
95.8,3.04,2026-06-11 18:34:24
95.8,-12.95,2026-06-11 18:34:24
