Frequency (MHz),Power (dB),Timestamp
94.745,0.11,2026-06-11 18:45:06
94.7451,-5.25,2026-06-11 18:45:06
94.7453,-1.79,2026-06-11 18:45:06
94.7454,1.0,2026-06-11 18:45:06
94.7456,-3.59,2026-06-11 18:45:06
94.7457,2.09,2026-06-11 18:45:06
94.7459,-6.32,2026-06-11 18:45:06
94.746,-0.22,2026-06-11 18:45:06
94.7462,-1.86,2026-06-11 18:45:06
94.7463,-4.48,2026-06-11 18:45:06
94.7465,-4.36,2026-06-11 18:45:06
94.7466,-2.84,2026-06-11 18:45:06
94.7468,-9.09,2026-06-11 18:45:06
94.7469,-5.62,2026-06-11 18:45:06
94.7471,2.17,2026-06-11 18:45:06
94.7473,0.38,2026-06-11 18:45:06
94.7474,0.67,2026-06-11 18:45:06
94.7476,-4.87,2026-06-11 18:45:06
94.7477,-15.74,2026-06-11 18:45:06
94.7479,1.93,2026-06-11 18:45:06
94.748,-9.75,2026-06-11 18:45:06
94.7482,-6.64,2026-06-11 18:45:06
94.7483,-4.02,2026-06-11 18:45:06
94.7485,-4.33,2026-06-11 18:45:06
94.7486,-0.79,2026-06-11 18:45:06
94.7488,2.24,2026-06-11 18:45:06
94.7489,2.69,2026-06-11 18:45:06
94.7491,1.24,2026-06-11 18:45:06
94.7492,-5.73,2026-06-11 18:45:06
94.7494,-0.34,2026-06-11 18:45:06
94.7495,-7.9,2026-06-11 18:45:06
94.7497,-11.0,2026-06-11 18:45:06
94.7498,-10.62,2026-06-11 18:45:06
94.75,-4.15,2026-06-11 18:45:06
94.7502,-5.78,2026-06-11 18:45:06
94.7503,-22.99,2026-06-11 18:45:06
94.7505,5.36,2026-06-11 18:45:06
94.7506,-5.54,2026-06-11 18:45:06
94.7508,1.82,2026-06-11 18:45:06
94.7509,2.59,2026-06-11 18:45:06
94.7511,-0.26,2026-06-11 18:45:06
94.7512,-3.87,2026-06-11 18:45:06
94.7514,0.79,2026-06-11 18:45:06
94.7515,0.6,2026-06-11 18:45:06
94.7517,-4.73,2026-06-11 18:45:06
94.7518,1.14,2026-06-11 18:45:06
94.752,-1.97,2026-06-11 18:45:06
94.7521,1.47,2026-06-11 18:45:06
94.7523,2.96,2026-06-11 18:45:06
94.7524,-10.75,2026-06-11 18:45:06
94.7526,1.73,2026-06-11 18:45:06
94.7527,-0.23,2026-06-11 18:45:06
94.7529,-6.27,2026-06-11 18:45:06
94.7531,2.05,2026-06-11 18:45:06
94.7532,-1.92,2026-06-11 18:45:06
94.7534,-3.89,2026-06-11 18:45:06
94.7535,1.75,2026-06-11 18:45:06
94.7537,-0.11,2026-06-11 18:45:06
94.7538,3.56,2026-06-11 18:45:06
94.754,0.25,2026-06-11 18:45:06
94.7541,-4.48,2026-06-11 18:45:06
94.7543,-1.01,2026-06-11 18:45:06
94.7544,-9.9,2026-06-11 18:45:06
94.7546,1.23,2026-06-11 18:45:06
94.7547,-7.78,2026-06-11 18:45:06
94.7549,-10.57,2026-06-11 18:45:06
94.755,-9.42,2026-06-11 18:45:06
94.7552,-17.49,2026-06-11 18:45:06
94.7553,-22.41,2026-06-11 18:45:06
94.7555,0.49,2026-06-11 18:45:06
94.7556,1.79,2026-06-11 18:45:06
94.7558,-6.61,2026-06-11 18:45:06
94.756,-1.42,2026-06-11 18:45:06
94.7561,5.92,2026-06-11 18:45:06
94.7563,3.93,2026-06-11 18:45:06
94.7564,2.38,2026-06-11 18:45:06
94.7566,-9.58,2026-06-11 18:45:06
94.7567,1.08,2026-06-11 18:45:06
94.7569,5.0,2026-06-11 18:45:06
94.757,-1.64,2026-06-11 18:45:06
94.7572,-5.63,2026-06-11 18:45:06
94.7573,-4.08,2026-06-11 18:45:06
94.7575,-1.06,2026-06-11 18:45:06
94.7576,-11.4,2026-06-11 18:45:06
94.7578,-1.82,2026-06-11 18:45:06
94.7579,-8.56,2026-06-11 18:45:06
94.7581,-1.54,2026-06-11 18:45:06
94.7582,1.2,2026-06-11 18:45:06
94.7584,0.95,2026-06-11 18:45:06
94.7585,-2.48,2026-06-11 18:45:06
94.7587,1.39,2026-06-11 18:45:06
94.7589,2.38,2026-06-11 18:45:06
94.759,3.12,2026-06-11 18:45:06
94.7592,-2.77,2026-06-11 18:45:06
94.7593,-3.69,2026-06-11 18:45:06
94.7595,-0.74,2026-06-11 18:45:06
94.7596,-3.39,2026-06-11 18:45:06
94.7598,2.22,2026-06-11 18:45:06
94.7599,-3.2,2026-06-11 18:45:06
94.7601,1.11,2026-06-11 18:45:06
94.7602,0.15,2026-06-11 18:45:06
94.7604,-9.64,2026-06-11 18:45:06
94.7605,-7.28,2026-06-11 18:45:06
94.7607,-6.44,2026-06-11 18:45:06
94.7608,4.25,2026-06-11 18:45:06
94.761,-0.58,2026-06-11 18:45:06
94.7611,-11.49,2026-06-11 18:45:06
94.7613,-1.93,2026-06-11 18:45:06
94.7614,4.61,2026-06-11 18:45:06
94.7616,-6.41,2026-06-11 18:45:06
94.7617,-1.67,2026-06-11 18:45:06
94.7619,-4.23,2026-06-11 18:45:06
94.7621,-2.67,2026-06-11 18:45:06
94.7622,1.76,2026-06-11 18:45:06
94.7624,1.13,2026-06-11 18:45:06
94.7625,-4.81,2026-06-11 18:45:06
94.7627,-3.59,2026-06-11 18:45:06
94.7628,3.39,2026-06-11 18:45:06
94.763,2.49,2026-06-11 18:45:06
94.7631,-4.05,2026-06-11 18:45:06
94.7633,-1.66,2026-06-11 18:45:06
94.7634,0.51,2026-06-11 18:45:06
94.7636,0.86,2026-06-11 18:45:06
94.7637,-8.7,2026-06-11 18:45:06
94.7639,3.18,2026-06-11 18:45:06
94.764,2.7,2026-06-11 18:45:06
94.7642,-5.47,2026-06-11 18:45:06
94.7643,-6.19,2026-06-11 18:45:06
94.7645,-10.65,2026-06-11 18:45:06
94.7646,0.23,2026-06-11 18:45:06
94.7648,-7.18,2026-06-11 18:45:06
94.765,-15.42,2026-06-11 18:45:06
94.7651,-13.68,2026-06-11 18:45:06
94.7653,-2.49,2026-06-11 18:45:06
94.7654,-14.33,2026-06-11 18:45:06
94.7656,-2.06,2026-06-11 18:45:06
94.7657,-8.56,2026-06-11 18:45:06
94.7659,0.55,2026-06-11 18:45:06
94.766,-2.72,2026-06-11 18:45:06
94.7662,1.01,2026-06-11 18:45:06
94.7663,-0.84,2026-06-11 18:45:06
94.7665,-2.24,2026-06-11 18:45:06
94.7666,-8.87,2026-06-11 18:45:06
94.7668,-6.51,2026-06-11 18:45:06
94.7669,-4.98,2026-06-11 18:45:06
94.7671,1.05,2026-06-11 18:45:06
94.7672,-0.99,2026-06-11 18:45:06
94.7674,0.91,2026-06-11 18:45:06
94.7675,-6.46,2026-06-11 18:45:06
94.7677,-5.34,2026-06-11 18:45:06
94.7679,0.97,2026-06-11 18:45:06
94.768,0.68,2026-06-11 18:45:06
94.7682,1.14,2026-06-11 18:45:06
94.7683,4.72,2026-06-11 18:45:06
94.7685,-2.95,2026-06-11 18:45:06
94.7686,-1.71,2026-06-11 18:45:06
94.7688,-6.17,2026-06-11 18:45:06
94.7689,-8.84,2026-06-11 18:45:06
94.7691,-2.2,2026-06-11 18:45:06
94.7692,-0.02,2026-06-11 18:45:06
94.7694,0.66,2026-06-11 18:45:06
94.7695,0.28,2026-06-11 18:45:06
94.7697,-0.39,2026-06-11 18:45:06
94.7698,-1.1,2026-06-11 18:45:06
94.77,-0.76,2026-06-11 18:45:06
94.7701,3.43,2026-06-11 18:45:06
94.7703,-0.1,2026-06-11 18:45:06
94.7704,-5.48,2026-06-11 18:45:06
94.7706,1.3,2026-06-11 18:45:06
94.7708,0.55,2026-06-11 18:45:06
94.7709,-3.6,2026-06-11 18:45:06
94.7711,2.4,2026-06-11 18:45:06
94.7712,-4.12,2026-06-11 18:45:06
94.7714,-11.31,2026-06-11 18:45:06
94.7715,-5.74,2026-06-11 18:45:06
94.7717,-4.37,2026-06-11 18:45:06
94.7718,-10.38,2026-06-11 18:45:06
94.772,2.54,2026-06-11 18:45:06
94.7721,4.67,2026-06-11 18:45:06
94.7723,-15.05,2026-06-11 18:45:06
94.7724,-3.14,2026-06-11 18:45:06
94.7726,-7.65,2026-06-11 18:45:06
94.7727,3.24,2026-06-11 18:45:06
94.7729,-2.01,2026-06-11 18:45:06
94.773,3.2,2026-06-11 18:45:06
94.7732,-1.89,2026-06-11 18:45:06
94.7733,-15.77,2026-06-11 18:45:06
94.7735,-2.76,2026-06-11 18:45:06
94.7737,-0.2,2026-06-11 18:45:06
94.7738,-9.67,2026-06-11 18:45:06
94.774,0.94,2026-06-11 18:45:06
94.7741,3.72,2026-06-11 18:45:06
94.7743,1.83,2026-06-11 18:45:06
94.7744,-16.88,2026-06-11 18:45:06
94.7746,3.66,2026-06-11 18:45:06
94.7747,-2.2,2026-06-11 18:45:06
94.7749,2.09,2026-06-11 18:45:06
94.775,-0.27,2026-06-11 18:45:06
94.7752,-13.9,2026-06-11 18:45:06
94.7753,0.61,2026-06-11 18:45:06
94.7755,-4.64,2026-06-11 18:45:06
94.7756,-5.35,2026-06-11 18:45:06
94.7758,-0.21,2026-06-11 18:45:06
94.7759,-1.65,2026-06-11 18:45:06
94.7761,-0.72,2026-06-11 18:45:06
94.7762,-1.4,2026-06-11 18:45:06
94.7764,-2.42,2026-06-11 18:45:06
94.7766,0.59,2026-06-11 18:45:06
94.7767,-0.42,2026-06-11 18:45:06
94.7769,-1.64,2026-06-11 18:45:06
94.777,-5.3,2026-06-11 18:45:06
94.7772,-0.71,2026-06-11 18:45:06
94.7773,3.2,2026-06-11 18:45:06
94.7775,-2.43,2026-06-11 18:45:06
94.7776,-2.98,2026-06-11 18:45:06
94.7778,4.03,2026-06-11 18:45:06
94.7779,2.7,2026-06-11 18:45:06
94.7781,-6.81,2026-06-11 18:45:06
94.7782,-12.57,2026-06-11 18:45:06
94.7784,-1.04,2026-06-11 18:45:06
94.7785,-0.18,2026-06-11 18:45:06
94.7787,-0.43,2026-06-11 18:45:06
94.7788,0.3,2026-06-11 18:45:06
94.779,4.4,2026-06-11 18:45:06
94.7791,-2.18,2026-06-11 18:45:06
94.7793,-4.25,2026-06-11 18:45:06
94.7794,0.11,2026-06-11 18:45:06
94.7796,-9.2,2026-06-11 18:45:06
94.7798,-0.0,2026-06-11 18:45:06
94.7799,2.81,2026-06-11 18:45:06
94.7801,5.66,2026-06-11 18:45:06
94.7802,3.78,2026-06-11 18:45:06
94.7804,-13.06,2026-06-11 18:45:06
94.7805,-10.46,2026-06-11 18:45:06
94.7807,1.5,2026-06-11 18:45:06
94.7808,-0.59,2026-06-11 18:45:06
94.781,-4.8,2026-06-11 18:45:06
94.7811,3.21,2026-06-11 18:45:06
94.7813,-2.84,2026-06-11 18:45:06
94.7814,-9.29,2026-06-11 18:45:06
94.7816,1.57,2026-06-11 18:45:06
94.7817,1.85,2026-06-11 18:45:06
94.7819,-4.45,2026-06-11 18:45:06
94.782,-4.52,2026-06-11 18:45:06
94.7822,-0.04,2026-06-11 18:45:06
94.7823,-0.04,2026-06-11 18:45:06
94.7825,-0.18,2026-06-11 18:45:06
94.7827,-13.28,2026-06-11 18:45:06
94.7828,3.96,2026-06-11 18:45:06
94.783,-4.17,2026-06-11 18:45:06
94.7831,-0.44,2026-06-11 18:45:06
94.7833,-12.76,2026-06-11 18:45:06
94.7834,-2.77,2026-06-11 18:45:06
94.7836,-6.1,2026-06-11 18:45:06
94.7837,-8.3,2026-06-11 18:45:06
94.7839,-4.42,2026-06-11 18:45:06
94.784,-5.39,2026-06-11 18:45:06
94.7842,-16.41,2026-06-11 18:45:06
94.7843,-1.25,2026-06-11 18:45:06
94.7845,-15.05,2026-06-11 18:45:06
94.7846,-7.87,2026-06-11 18:45:06
94.7848,-2.34,2026-06-11 18:45:06
94.7849,-5.3,2026-06-11 18:45:06
94.7851,0.35,2026-06-11 18:45:06
94.7852,0.65,2026-06-11 18:45:06
94.7854,-7.23,2026-06-11 18:45:06
94.7856,-25.44,2026-06-11 18:45:06
94.7857,0.18,2026-06-11 18:45:06
94.7859,-1.45,2026-06-11 18:45:06
94.786,-5.52,2026-06-11 18:45:06
94.7862,1.81,2026-06-11 18:45:06
94.7863,5.07,2026-06-11 18:45:06
94.7865,-3.91,2026-06-11 18:45:06
94.7866,2.28,2026-06-11 18:45:06
94.7868,-1.53,2026-06-11 18:45:06
94.7869,-0.12,2026-06-11 18:45:06
94.7871,-1.37,2026-06-11 18:45:06
94.7872,-27.53,2026-06-11 18:45:06
94.7874,-2.13,2026-06-11 18:45:06
94.7875,-14.63,2026-06-11 18:45:06
94.7877,-4.71,2026-06-11 18:45:06
94.7878,-3.3,2026-06-11 18:45:06
94.788,3.55,2026-06-11 18:45:06
94.7881,2.32,2026-06-11 18:45:06
94.7883,1.54,2026-06-11 18:45:06
94.7885,-0.05,2026-06-11 18:45:06
94.7886,4.89,2026-06-11 18:45:06
94.7888,4.58,2026-06-11 18:45:06
94.7889,-10.47,2026-06-11 18:45:06
94.7891,0.11,2026-06-11 18:45:06
94.7892,-3.36,2026-06-11 18:45:06
94.7894,1.72,2026-06-11 18:45:06
94.7895,0.7,2026-06-11 18:45:06
94.7897,3.89,2026-06-11 18:45:06
94.7898,-4.02,2026-06-11 18:45:06
94.79,1.94,2026-06-11 18:45:06
94.7901,-1.64,2026-06-11 18:45:06
94.7903,-16.81,2026-06-11 18:45:06
94.7904,-4.53,2026-06-11 18:45:06
94.7906,-3.55,2026-06-11 18:45:06
94.7907,-0.94,2026-06-11 18:45:06
94.7909,3.67,2026-06-11 18:45:06
94.791,-4.63,2026-06-11 18:45:06
94.7912,-1.18,2026-06-11 18:45:06
94.7914,-8.25,2026-06-11 18:45:06
94.7915,-5.75,2026-06-11 18:45:06
94.7917,-3.6,2026-06-11 18:45:06
94.7918,-13.29,2026-06-11 18:45:06
94.792,3.45,2026-06-11 18:45:06
94.7921,-2.65,2026-06-11 18:45:06
94.7923,-3.89,2026-06-11 18:45:06
94.7924,-0.62,2026-06-11 18:45:06
94.7926,-20.09,2026-06-11 18:45:06
94.7927,0.64,2026-06-11 18:45:06
94.7929,-1.64,2026-06-11 18:45:06
94.793,2.09,2026-06-11 18:45:06
94.7932,-1.69,2026-06-11 18:45:06
94.7933,1.5,2026-06-11 18:45:06
94.7935,-2.61,2026-06-11 18:45:06
94.7936,-4.0,2026-06-11 18:45:06
94.7938,-1.6,2026-06-11 18:45:06
94.7939,1.66,2026-06-11 18:45:06
94.7941,-6.41,2026-06-11 18:45:06
94.7943,3.84,2026-06-11 18:45:06
94.7944,-6.18,2026-06-11 18:45:06
94.7946,-6.96,2026-06-11 18:45:06
94.7947,-7.12,2026-06-11 18:45:06
94.7949,-3.44,2026-06-11 18:45:06
94.795,-1.97,2026-06-11 18:45:06
94.7952,0.98,2026-06-11 18:45:06
94.7953,1.58,2026-06-11 18:45:06
94.7955,-4.77,2026-06-11 18:45:06
94.7956,1.5,2026-06-11 18:45:06
94.7958,0.09,2026-06-11 18:45:06
94.7959,-6.83,2026-06-11 18:45:06
94.7961,-1.85,2026-06-11 18:45:06
94.7962,-2.32,2026-06-11 18:45:06
94.7964,4.97,2026-06-11 18:45:06
94.7965,-15.84,2026-06-11 18:45:06
94.7967,-18.17,2026-06-11 18:45:06
94.7968,-8.67,2026-06-11 18:45:06
94.797,-18.8,2026-06-11 18:45:06
94.7972,5.18,2026-06-11 18:45:06
94.7973,-2.9,2026-06-11 18:45:06
94.7975,-5.34,2026-06-11 18:45:06
94.7976,-2.93,2026-06-11 18:45:06
94.7978,3.29,2026-06-11 18:45:06
94.7979,-2.16,2026-06-11 18:45:06
94.7981,-8.85,2026-06-11 18:45:06
94.7982,-12.19,2026-06-11 18:45:06
94.7984,2.65,2026-06-11 18:45:06
94.7985,-3.04,2026-06-11 18:45:06
94.7987,-1.38,2026-06-11 18:45:06
94.7988,-6.69,2026-06-11 18:45:06
94.799,-0.83,2026-06-11 18:45:06
94.7991,0.82,2026-06-11 18:45:06
94.7993,0.65,2026-06-11 18:45:06
94.7994,-3.93,2026-06-11 18:45:06
94.7996,-3.8,2026-06-11 18:45:06
94.7997,4.51,2026-06-11 18:45:06
94.7999,-7.34,2026-06-11 18:45:06
94.8,-0.79,2026-06-11 18:45:06
94.8002,1.11,2026-06-11 18:45:06
94.8004,1.6,2026-06-11 18:45:06
94.8005,-5.27,2026-06-11 18:45:06
94.8007,-3.69,2026-06-11 18:45:06
94.8008,-4.32,2026-06-11 18:45:06
94.801,3.62,2026-06-11 18:45:06
94.8011,6.76,2026-06-11 18:45:06
94.8013,-3.14,2026-06-11 18:45:06
94.8014,-5.64,2026-06-11 18:45:06
94.8016,-11.31,2026-06-11 18:45:06
94.8017,0.34,2026-06-11 18:45:06
94.8019,5.91,2026-06-11 18:45:06
94.802,-3.42,2026-06-11 18:45:06
94.8022,-0.27,2026-06-11 18:45:06
94.8023,-0.13,2026-06-11 18:45:06
94.8025,2.85,2026-06-11 18:45:06
94.8026,-3.61,2026-06-11 18:45:06
94.8028,-25.51,2026-06-11 18:45:06
94.8029,4.03,2026-06-11 18:45:06
94.8031,1.85,2026-06-11 18:45:06
94.8033,1.4,2026-06-11 18:45:06
94.8034,2.01,2026-06-11 18:45:06
94.8036,2.04,2026-06-11 18:45:06
94.8037,-4.23,2026-06-11 18:45:06
94.8039,3.13,2026-06-11 18:45:06
94.804,0.13,2026-06-11 18:45:06
94.8042,-14.23,2026-06-11 18:45:06
94.8043,-3.62,2026-06-11 18:45:06
94.8045,-0.12,2026-06-11 18:45:06
94.8046,-4.4,2026-06-11 18:45:06
94.8048,-8.64,2026-06-11 18:45:06
94.8049,-24.76,2026-06-11 18:45:06
94.8051,-0.65,2026-06-11 18:45:06
94.8052,-1.86,2026-06-11 18:45:06
94.8054,4.64,2026-06-11 18:45:06
94.8055,-11.53,2026-06-11 18:45:06
94.8057,-2.55,2026-06-11 18:45:06
94.8058,1.77,2026-06-11 18:45:06
94.806,-0.18,2026-06-11 18:45:06
94.8062,-5.92,2026-06-11 18:45:06
94.8063,-3.1,2026-06-11 18:45:06
94.8065,1.25,2026-06-11 18:45:06
94.8066,1.35,2026-06-11 18:45:06
94.8068,-6.99,2026-06-11 18:45:06
94.8069,-4.87,2026-06-11 18:45:06
94.8071,5.33,2026-06-11 18:45:06
94.8072,0.31,2026-06-11 18:45:06
94.8074,-9.45,2026-06-11 18:45:06
94.8075,3.63,2026-06-11 18:45:06
94.8077,3.71,2026-06-11 18:45:06
94.8078,0.57,2026-06-11 18:45:06
94.808,-0.98,2026-06-11 18:45:06
94.8081,0.58,2026-06-11 18:45:06
94.8083,-1.44,2026-06-11 18:45:06
94.8084,-5.07,2026-06-11 18:45:06
94.8086,1.89,2026-06-11 18:45:06
94.8087,2.65,2026-06-11 18:45:06
94.8089,-16.6,2026-06-11 18:45:06
94.8091,-0.45,2026-06-11 18:45:06
94.8092,5.16,2026-06-11 18:45:06
94.8094,-1.74,2026-06-11 18:45:06
94.8095,-1.91,2026-06-11 18:45:06
94.8097,5.06,2026-06-11 18:45:06
94.8098,-12.18,2026-06-11 18:45:06
94.81,-1.44,2026-06-11 18:45:06
94.8101,-2.31,2026-06-11 18:45:06
94.8103,-2.75,2026-06-11 18:45:06
94.8104,-2.36,2026-06-11 18:45:06
94.8106,2.94,2026-06-11 18:45:06
94.8107,-0.12,2026-06-11 18:45:06
94.8109,3.95,2026-06-11 18:45:06
94.811,-4.3,2026-06-11 18:45:06
94.8112,-1.23,2026-06-11 18:45:06
94.8113,-3.24,2026-06-11 18:45:06
94.8115,-9.36,2026-06-11 18:45:06
94.8116,0.58,2026-06-11 18:45:06
94.8118,3.49,2026-06-11 18:45:06
94.812,-6.94,2026-06-11 18:45:06
94.8121,-5.39,2026-06-11 18:45:06
94.8123,-5.82,2026-06-11 18:45:06
94.8124,-6.36,2026-06-11 18:45:06
94.8126,3.19,2026-06-11 18:45:06
94.8127,-2.46,2026-06-11 18:45:06
94.8129,2.09,2026-06-11 18:45:06
94.813,-3.4,2026-06-11 18:45:06
94.8132,-5.92,2026-06-11 18:45:06
94.8133,-9.89,2026-06-11 18:45:06
94.8135,0.57,2026-06-11 18:45:06
94.8136,-5.65,2026-06-11 18:45:06
94.8138,-0.04,2026-06-11 18:45:06
94.8139,1.59,2026-06-11 18:45:06
94.8141,-0.8,2026-06-11 18:45:06
94.8142,0.56,2026-06-11 18:45:06
94.8144,-1.86,2026-06-11 18:45:06
94.8145,3.66,2026-06-11 18:45:06
94.8147,-4.45,2026-06-11 18:45:06
94.8149,-2.98,2026-06-11 18:45:06
94.815,-8.78,2026-06-11 18:45:06
94.8152,-13.66,2026-06-11 18:45:06
94.8153,0.22,2026-06-11 18:45:06
94.8155,2.44,2026-06-11 18:45:06
94.8156,0.91,2026-06-11 18:45:06
94.8158,-5.5,2026-06-11 18:45:06
94.8159,3.03,2026-06-11 18:45:06
94.8161,-8.81,2026-06-11 18:45:06
94.8162,-2.91,2026-06-11 18:45:06
94.8164,3.73,2026-06-11 18:45:06
94.8165,-3.53,2026-06-11 18:45:06
94.8167,8.59,2026-06-11 18:45:06
94.8168,-5.94,2026-06-11 18:45:06
94.817,1.93,2026-06-11 18:45:06
94.8171,-1.66,2026-06-11 18:45:06
94.8173,-6.36,2026-06-11 18:45:06
94.8174,-4.18,2026-06-11 18:45:06
94.8176,-0.66,2026-06-11 18:45:06
94.8178,0.12,2026-06-11 18:45:06
94.8179,-2.96,2026-06-11 18:45:06
94.8181,4.66,2026-06-11 18:45:06
94.8182,-13.9,2026-06-11 18:45:06
94.8184,-7.79,2026-06-11 18:45:06
94.8185,-3.95,2026-06-11 18:45:06
94.8187,-3.55,2026-06-11 18:45:06
94.8188,-11.28,2026-06-11 18:45:06
94.819,-6.3,2026-06-11 18:45:06
94.8191,-2.88,2026-06-11 18:45:06
94.8193,1.93,2026-06-11 18:45:06
94.8194,-2.84,2026-06-11 18:45:06
94.8196,0.93,2026-06-11 18:45:06
94.8197,1.76,2026-06-11 18:45:06
94.8199,1.72,2026-06-11 18:45:06
94.82,-14.52,2026-06-11 18:45:06
94.8202,-8.17,2026-06-11 18:45:06
94.8203,0.08,2026-06-11 18:45:06
94.8205,5.16,2026-06-11 18:45:06
94.8206,3.9,2026-06-11 18:45:06
94.8208,-2.01,2026-06-11 18:45:06
94.821,1.02,2026-06-11 18:45:06
94.8211,-6.14,2026-06-11 18:45:06
94.8213,-2.69,2026-06-11 18:45:06
94.8214,-11.65,2026-06-11 18:45:06
94.8216,4.18,2026-06-11 18:45:06
94.8217,4.86,2026-06-11 18:45:06
94.8219,-10.23,2026-06-11 18:45:06
94.822,-8.37,2026-06-11 18:45:06
94.8222,-3.89,2026-06-11 18:45:06
94.8223,5.51,2026-06-11 18:45:06
94.8225,0.95,2026-06-11 18:45:06
94.8226,-0.74,2026-06-11 18:45:06
94.8228,-13.09,2026-06-11 18:45:06
94.8229,-8.36,2026-06-11 18:45:06
94.8231,3.6,2026-06-11 18:45:06
94.8232,1.17,2026-06-11 18:45:06
94.8234,-5.68,2026-06-11 18:45:06
94.8235,2.51,2026-06-11 18:45:06
94.8237,-2.75,2026-06-11 18:45:06
94.8239,0.12,2026-06-11 18:45:06
94.824,-6.46,2026-06-11 18:45:06
94.8242,4.53,2026-06-11 18:45:06
94.8243,-2.13,2026-06-11 18:45:06
94.8245,1.32,2026-06-11 18:45:06
94.8246,2.91,2026-06-11 18:45:06
94.8248,-3.03,2026-06-11 18:45:06
94.8249,0.52,2026-06-11 18:45:06
94.8251,2.9,2026-06-11 18:45:06
94.8252,-4.46,2026-06-11 18:45:06
94.8254,-2.73,2026-06-11 18:45:06
94.8255,-4.66,2026-06-11 18:45:06
94.8257,-11.35,2026-06-11 18:45:06
94.8258,-4.11,2026-06-11 18:45:06
94.826,-6.38,2026-06-11 18:45:06
94.8261,-1.49,2026-06-11 18:45:06
94.8263,-6.35,2026-06-11 18:45:06
94.8264,1.63,2026-06-11 18:45:06
94.8266,-3.83,2026-06-11 18:45:06
94.8268,-5.94,2026-06-11 18:45:06
94.8269,-6.7,2026-06-11 18:45:06
94.8271,-4.78,2026-06-11 18:45:06
94.8272,-5.65,2026-06-11 18:45:06
94.8274,-2.55,2026-06-11 18:45:06
94.8275,-14.92,2026-06-11 18:45:06
94.8277,-5.36,2026-06-11 18:45:06
94.8278,3.75,2026-06-11 18:45:06
94.828,2.46,2026-06-11 18:45:06
94.8281,-3.61,2026-06-11 18:45:06
94.8283,-15.32,2026-06-11 18:45:06
94.8284,-2.67,2026-06-11 18:45:06
94.8286,-6.65,2026-06-11 18:45:06
94.8287,-4.22,2026-06-11 18:45:06
94.8289,-4.02,2026-06-11 18:45:06
94.829,-6.09,2026-06-11 18:45:06
94.8292,2.0,2026-06-11 18:45:06
94.8293,-1.31,2026-06-11 18:45:06
94.8295,6.5,2026-06-11 18:45:06
94.8297,-7.27,2026-06-11 18:45:06
94.8298,-6.7,2026-06-11 18:45:06
94.83,-2.99,2026-06-11 18:45:06
94.8301,-0.79,2026-06-11 18:45:06
94.8303,-8.23,2026-06-11 18:45:06
94.8304,-3.94,2026-06-11 18:45:06
94.8306,-0.38,2026-06-11 18:45:06
94.8307,-7.59,2026-06-11 18:45:06
94.8309,-3.11,2026-06-11 18:45:06
94.831,-7.07,2026-06-11 18:45:06
94.8312,-5.56,2026-06-11 18:45:06
94.8313,-2.89,2026-06-11 18:45:06
94.8315,0.71,2026-06-11 18:45:06
94.8316,-11.54,2026-06-11 18:45:06
94.8318,3.02,2026-06-11 18:45:06
94.8319,-2.41,2026-06-11 18:45:06
94.8321,2.02,2026-06-11 18:45:06
94.8322,-13.6,2026-06-11 18:45:06
94.8324,0.04,2026-06-11 18:45:06
94.8326,1.94,2026-06-11 18:45:06
94.8327,-23.38,2026-06-11 18:45:06
94.8329,-7.68,2026-06-11 18:45:06
94.833,-6.88,2026-06-11 18:45:06
94.8332,2.43,2026-06-11 18:45:06
94.8333,-11.33,2026-06-11 18:45:06
94.8335,-14.48,2026-06-11 18:45:06
94.8336,-8.93,2026-06-11 18:45:06
94.8338,-1.34,2026-06-11 18:45:06
94.8339,2.22,2026-06-11 18:45:06
94.8341,7.63,2026-06-11 18:45:06
94.8342,-19.09,2026-06-11 18:45:06
94.8344,3.26,2026-06-11 18:45:06
94.8345,-2.05,2026-06-11 18:45:06
94.8347,2.51,2026-06-11 18:45:06
94.8348,-2.64,2026-06-11 18:45:06
94.835,-1.85,2026-06-11 18:45:06
94.8351,-5.15,2026-06-11 18:45:06
94.8353,0.23,2026-06-11 18:45:06
94.8355,-10.29,2026-06-11 18:45:06
94.8356,-2.88,2026-06-11 18:45:06
94.8358,-14.81,2026-06-11 18:45:06
94.8359,-3.63,2026-06-11 18:45:06
94.8361,-1.06,2026-06-11 18:45:06
94.8362,-0.77,2026-06-11 18:45:06
94.8364,0.43,2026-06-11 18:45:06
94.8365,-2.02,2026-06-11 18:45:06
94.8367,3.89,2026-06-11 18:45:06
94.8368,2.02,2026-06-11 18:45:06
94.837,-3.54,2026-06-11 18:45:06
94.8371,-1.06,2026-06-11 18:45:06
94.8373,-0.12,2026-06-11 18:45:06
94.8374,-10.56,2026-06-11 18:45:06
94.8376,6.47,2026-06-11 18:45:06
94.8377,-12.87,2026-06-11 18:45:06
94.8379,-2.9,2026-06-11 18:45:06
94.838,-3.01,2026-06-11 18:45:06
94.8382,-1.54,2026-06-11 18:45:06
94.8383,0.5,2026-06-11 18:45:06
94.8385,-6.76,2026-06-11 18:45:06
94.8387,3.82,2026-06-11 18:45:06
94.8388,-14.13,2026-06-11 18:45:06
94.839,4.62,2026-06-11 18:45:06
94.8391,0.75,2026-06-11 18:45:06
94.8393,-6.7,2026-06-11 18:45:06
