Frequency (MHz),Power (dB),Timestamp
95.9,-3.0,2026-06-11 18:31:45
95.9,2.25,2026-06-11 18:31:45
95.9,1.05,2026-06-11 18:31:45
95.9,-0.64,2026-06-11 18:31:45
95.9,4.24,2026-06-11 18:31:45
95.9,-3.96,2026-06-11 18:31:45
95.9,-2.26,2026-06-11 18:31:45
95.9,-3.55,2026-06-11 18:31:45
95.9,-4.81,2026-06-11 18:31:45
95.9,1.93,2026-06-11 18:31:45
95.9,0.71,2026-06-11 18:31:45
95.9,7.59,2026-06-11 18:31:45
95.9,2.48,2026-06-11 18:31:45
95.9,2.87,2026-06-11 18:31:45
95.9,5.58,2026-06-11 18:31:45
95.9,9.06,2026-06-11 18:31:45
95.9,-1.56,2026-06-11 18:31:45
95.9,0.54,2026-06-11 18:31:45
95.9,0.09,2026-06-11 18:31:45
95.9,3.5,2026-06-11 18:31:45
95.9,3.64,2026-06-11 18:31:45
95.9,-1.25,2026-06-11 18:31:45
95.9,-2.69,2026-06-11 18:31:45
95.9,4.75,2026-06-11 18:31:45
95.9,6.13,2026-06-11 18:31:45
95.9,-6.01,2026-06-11 18:31:45
95.9,-1.04,2026-06-11 18:31:45
95.9,-0.69,2026-06-11 18:31:45
95.9,-9.68,2026-06-11 18:31:45
95.9,0.23,2026-06-11 18:31:45
95.9,-13.1,2026-06-11 18:31:45
95.9,4.06,2026-06-11 18:31:45
95.9,2.56,2026-06-11 18:31:45
95.9,1.53,2026-06-11 18:31:45
95.9,3.36,2026-06-11 18:31:45
95.9,6.0,2026-06-11 18:31:45
95.9,2.1,2026-06-11 18:31:45
95.9,-6.91,2026-06-11 18:31:45
95.9,0.47,2026-06-11 18:31:45
95.9,-0.79,2026-06-11 18:31:45
95.9,-6.29,2026-06-11 18:31:45
95.9,1.46,2026-06-11 18:31:45
95.9,-1.19,2026-06-11 18:31:45
95.9,-3.39,2026-06-11 18:31:45
95.9,-2.97,2026-06-11 18:31:45
95.9,-6.03,2026-06-11 18:31:45
95.9,-3.04,2026-06-11 18:31:45
95.9,-0.51,2026-06-11 18:31:45
95.9,-8.15,2026-06-11 18:31:45
95.9,-0.69,2026-06-11 18:31:45
95.9,2.82,2026-06-11 18:31:45
95.9,-0.28,2026-06-11 18:31:45
95.9,3.71,2026-06-11 18:31:45
95.9,0.75,2026-06-11 18:31:45
95.9,5.37,2026-06-11 18:31:45
95.9,1.67,2026-06-11 18:31:45
95.9,5.66,2026-06-11 18:31:45
95.9,-5.3,2026-06-11 18:31:45
95.9,-2.1,2026-06-11 18:31:45
95.9,6.36,2026-06-11 18:31:45
95.9,5.27,2026-06-11 18:31:45
95.9,2.11,2026-06-11 18:31:45
95.9,0.22,2026-06-11 18:31:45
95.9,1.15,2026-06-11 18:31:45
95.9,3.09,2026-06-11 18:31:45
95.9,3.21,2026-06-11 18:31:45
95.9,6.0,2026-06-11 18:31:45
95.9,2.47,2026-06-11 18:31:45
95.9,1.65,2026-06-11 18:31:45
95.9,-12.74,2026-06-11 18:31:45
95.9,-19.46,2026-06-11 18:31:45
95.9,-2.91,2026-06-11 18:31:45
95.9,-0.8,2026-06-11 18:31:45
95.9,2.4,2026-06-11 18:31:45
95.9,2.55,2026-06-11 18:31:45
95.9,2.58,2026-06-11 18:31:45
95.9,7.63,2026-06-11 18:31:45
95.9,2.21,2026-06-11 18:31:45
95.9,-1.63,2026-06-11 18:31:45
95.9,-11.85,2026-06-11 18:31:45
95.9,1.7,2026-06-11 18:31:45
96.0,-1.57,2026-06-11 18:31:45
96.0,5.12,2026-06-11 18:31:45
96.0,-5.93,2026-06-11 18:31:45
96.0,2.8,2026-06-11 18:31:45
96.0,1.43,2026-06-11 18:31:45
96.0,-16.7,2026-06-11 18:31:45
96.0,4.63,2026-06-11 18:31:45
96.0,2.26,2026-06-11 18:31:45
96.0,6.27,2026-06-11 18:31:45
96.0,6.94,2026-06-11 18:31:45
96.0,-2.0,2026-06-11 18:31:45
96.0,-3.6,2026-06-11 18:31:45
96.0,0.74,2026-06-11 18:31:45
96.0,1.98,2026-06-11 18:31:45
96.0,2.33,2026-06-11 18:31:45
96.0,-5.26,2026-06-11 18:31:45
96.0,2.12,2026-06-11 18:31:45
96.0,-0.5,2026-06-11 18:31:45
96.0,5.75,2026-06-11 18:31:45
96.0,5.1,2026-06-11 18:31:45
96.0,5.3,2026-06-11 18:31:45
96.0,-0.75,2026-06-11 18:31:45
96.0,-6.81,2026-06-11 18:31:45
96.0,3.76,2026-06-11 18:31:45
96.0,-1.17,2026-06-11 18:31:45
96.0,0.72,2026-06-11 18:31:45
96.0,1.1,2026-06-11 18:31:45
96.0,-12.55,2026-06-11 18:31:45
96.0,2.47,2026-06-11 18:31:45
96.0,3.45,2026-06-11 18:31:45
96.0,3.58,2026-06-11 18:31:45
96.0,-2.25,2026-06-11 18:31:45
96.0,-12.74,2026-06-11 18:31:45
96.0,-0.6,2026-06-11 18:31:45
96.0,-6.44,2026-06-11 18:31:45
96.0,-3.25,2026-06-11 18:31:45
96.0,1.57,2026-06-11 18:31:45
96.0,-3.2,2026-06-11 18:31:45
96.0,-0.18,2026-06-11 18:31:45
96.0,-5.68,2026-06-11 18:31:45
96.0,3.23,2026-06-11 18:31:45
96.0,-1.37,2026-06-11 18:31:45
96.0,-4.96,2026-06-11 18:31:45
96.0,0.14,2026-06-11 18:31:45
96.0,-2.64,2026-06-11 18:31:45
96.0,2.9,2026-06-11 18:31:45
96.0,3.62,2026-06-11 18:31:45
96.0,-0.66,2026-06-11 18:31:45
96.0,2.28,2026-06-11 18:31:45
96.0,-0.77,2026-06-11 18:31:45
96.0,4.47,2026-06-11 18:31:45
96.0,2.05,2026-06-11 18:31:45
96.0,-1.2,2026-06-11 18:31:45
96.0,2.37,2026-06-11 18:31:45
96.0,-7.98,2026-06-11 18:31:45
96.0,-9.97,2026-06-11 18:31:45
96.0,-9.93,2026-06-11 18:31:45
96.0,-8.01,2026-06-11 18:31:45
96.0,5.64,2026-06-11 18:31:45
96.0,1.08,2026-06-11 18:31:45
96.0,-5.63,2026-06-11 18:31:45
96.0,7.66,2026-06-11 18:31:45
96.0,0.2,2026-06-11 18:31:45
96.0,-2.93,2026-06-11 18:31:45
96.0,-3.65,2026-06-11 18:31:45
96.0,2.11,2026-06-11 18:31:45
96.0,-6.28,2026-06-11 18:31:45
96.0,-5.51,2026-06-11 18:31:45
96.0,3.34,2026-06-11 18:31:45
96.0,-6.33,2026-06-11 18:31:45
96.0,0.58,2026-06-11 18:31:45
96.0,2.17,2026-06-11 18:31:45
96.0,0.85,2026-06-11 18:31:45
96.0,-2.17,2026-06-11 18:31:45
96.0,-4.36,2026-06-11 18:31:45
96.0,2.73,2026-06-11 18:31:45
96.0,0.58,2026-06-11 18:31:45
96.0,-6.5,2026-06-11 18:31:45
96.0,0.21,2026-06-11 18:31:45
96.0,3.7,2026-06-11 18:31:45
96.0,-7.0,2026-06-11 18:31:45
96.0,5.45,2026-06-11 18:31:45
96.0,3.09,2026-06-11 18:31:45
96.0,2.66,2026-06-11 18:31:45
96.0,2.95,2026-06-11 18:31:45
96.0,3.7,2026-06-11 18:31:45
96.0,3.75,2026-06-11 18:31:45
96.0,-1.69,2026-06-11 18:31:45
96.0,7.95,2026-06-11 18:31:45
96.0,4.37,2026-06-11 18:31:45
96.0,0.19,2026-06-11 18:31:45
96.0,-3.22,2026-06-11 18:31:45
96.0,-0.54,2026-06-11 18:31:45
96.0,-7.36,2026-06-11 18:31:45
96.0,1.0,2026-06-11 18:31:45
96.0,0.54,2026-06-11 18:31:45
96.0,-2.61,2026-06-11 18:31:45
96.0,0.74,2026-06-11 18:31:45
96.0,-3.43,2026-06-11 18:31:45
96.0,2.18,2026-06-11 18:31:45
96.0,-1.72,2026-06-11 18:31:45
96.0,2.42,2026-06-11 18:31:45
96.0,5.39,2026-06-11 18:31:45
96.0,-4.95,2026-06-11 18:31:45
96.0,-7.67,2026-06-11 18:31:45
96.0,6.25,2026-06-11 18:31:45
96.0,-7.35,2026-06-11 18:31:45
96.0,-11.14,2026-06-11 18:31:45
96.0,-0.05,2026-06-11 18:31:45
96.0,2.84,2026-06-11 18:31:45
96.0,-3.05,2026-06-11 18:31:45
96.0,-3.98,2026-06-11 18:31:45
96.0,7.44,2026-06-11 18:31:45
96.0,1.38,2026-06-11 18:31:45
96.0,-1.46,2026-06-11 18:31:45
96.0,3.07,2026-06-11 18:31:45
96.0,-2.82,2026-06-11 18:31:45
96.0,1.36,2026-06-11 18:31:45
96.0,-24.9,2026-06-11 18:31:45
96.0,2.8,2026-06-11 18:31:45
96.0,6.32,2026-06-11 18:31:45
96.0,-0.04,2026-06-11 18:31:45
96.0,0.95,2026-06-11 18:31:45
96.0,3.17,2026-06-11 18:31:45
96.0,2.88,2026-06-11 18:31:45
96.0,2.28,2026-06-11 18:31:45
96.0,1.12,2026-06-11 18:31:45
96.0,-5.19,2026-06-11 18:31:45
96.0,2.82,2026-06-11 18:31:45
96.0,-11.44,2026-06-11 18:31:45
96.0,4.48,2026-06-11 18:31:45
96.0,5.75,2026-06-11 18:31:45
96.0,-9.01,2026-06-11 18:31:45
96.0,0.33,2026-06-11 18:31:45
96.0,8.12,2026-06-11 18:31:45
96.0,-12.33,2026-06-11 18:31:45
96.0,2.71,2026-06-11 18:31:45
96.0,-3.36,2026-06-11 18:31:45
96.0,-9.72,2026-06-11 18:31:45
96.0,-0.03,2026-06-11 18:31:45
96.0,4.88,2026-06-11 18:31:45
96.0,2.75,2026-06-11 18:31:45
96.0,0.72,2026-06-11 18:31:45
96.0,-1.53,2026-06-11 18:31:45
96.0,2.94,2026-06-11 18:31:45
96.0,-4.03,2026-06-11 18:31:45
96.0,2.34,2026-06-11 18:31:45
96.0,-8.54,2026-06-11 18:31:45
96.0,2.41,2026-06-11 18:31:45
96.0,-7.8,2026-06-11 18:31:45
96.0,4.02,2026-06-11 18:31:45
96.0,4.23,2026-06-11 18:31:45
96.0,-0.03,2026-06-11 18:31:45
96.0,5.22,2026-06-11 18:31:45
96.0,-1.64,2026-06-11 18:31:45
96.0,-2.63,2026-06-11 18:31:45
96.0,1.28,2026-06-11 18:31:45
96.0,1.73,2026-06-11 18:31:45
96.0,1.42,2026-06-11 18:31:45
96.0,-4.25,2026-06-11 18:31:45
96.0,-1.13,2026-06-11 18:31:45
96.0,-7.67,2026-06-11 18:31:45
96.0,5.32,2026-06-11 18:31:45
96.0,4.69,2026-06-11 18:31:45
96.0,2.26,2026-06-11 18:31:45
96.0,-7.17,2026-06-11 18:31:45
96.0,2.01,2026-06-11 18:31:45
96.0,5.27,2026-06-11 18:31:45
96.0,0.35,2026-06-11 18:31:45
96.0,-9.54,2026-06-11 18:31:45
96.0,-3.94,2026-06-11 18:31:45
96.0,3.87,2026-06-11 18:31:45
96.0,2.69,2026-06-11 18:31:45
96.0,-10.77,2026-06-11 18:31:45
96.0,6.43,2026-06-11 18:31:45
96.0,0.91,2026-06-11 18:31:45
96.0,-2.06,2026-06-11 18:31:45
96.0,5.24,2026-06-11 18:31:45
96.0,6.18,2026-06-11 18:31:45
96.0,0.9,2026-06-11 18:31:45
96.0,-1.83,2026-06-11 18:31:45
96.0,6.64,2026-06-11 18:31:45
96.0,-8.44,2026-06-11 18:31:45
96.0,-3.27,2026-06-11 18:31:45
96.0,-3.13,2026-06-11 18:31:45
96.0,5.03,2026-06-11 18:31:45
96.0,-10.31,2026-06-11 18:31:45
96.0,-4.74,2026-06-11 18:31:45
96.0,-6.93,2026-06-11 18:31:45
96.0,-0.96,2026-06-11 18:31:45
96.0,4.08,2026-06-11 18:31:45
96.0,-4.71,2026-06-11 18:31:45
96.0,-4.53,2026-06-11 18:31:45
96.0,-2.04,2026-06-11 18:31:45
96.0,-8.11,2026-06-11 18:31:45
96.0,2.07,2026-06-11 18:31:45
96.0,-4.93,2026-06-11 18:31:45
96.0,-10.21,2026-06-11 18:31:45
96.0,-6.79,2026-06-11 18:31:45
96.0,4.84,2026-06-11 18:31:45
96.0,-6.36,2026-06-11 18:31:45
96.0,-6.55,2026-06-11 18:31:45
96.0,3.99,2026-06-11 18:31:45
96.0,-8.04,2026-06-11 18:31:45
96.0,0.97,2026-06-11 18:31:45
96.0,-14.68,2026-06-11 18:31:45
96.0,-4.68,2026-06-11 18:31:45
96.0,2.39,2026-06-11 18:31:45
96.0,-4.28,2026-06-11 18:31:45
96.0,0.28,2026-06-11 18:31:45
96.0,-2.76,2026-06-11 18:31:45
96.0,1.52,2026-06-11 18:31:45
96.0,2.36,2026-06-11 18:31:45
96.0,-6.51,2026-06-11 18:31:45
96.0,0.23,2026-06-11 18:31:45
96.0,-2.65,2026-06-11 18:31:45
96.0,-4.83,2026-06-11 18:31:45
96.0,-8.92,2026-06-11 18:31:45
96.0,2.6,2026-06-11 18:31:45
96.0,7.09,2026-06-11 18:31:45
96.0,2.45,2026-06-11 18:31:45
96.0,-6.5,2026-06-11 18:31:45
96.0,3.4,2026-06-11 18:31:45
96.0,-11.45,2026-06-11 18:31:45
96.0,-0.46,2026-06-11 18:31:45
96.0,-2.78,2026-06-11 18:31:45
96.0,7.2,2026-06-11 18:31:45
96.0,-6.86,2026-06-11 18:31:45
96.0,-8.37,2026-06-11 18:31:45
96.0,-18.93,2026-06-11 18:31:45
96.0,-2.54,2026-06-11 18:31:45
96.0,-5.8,2026-06-11 18:31:45
96.0,2.02,2026-06-11 18:31:45
96.0,-18.44,2026-06-11 18:31:45
96.0,-1.96,2026-06-11 18:31:45
96.0,7.14,2026-06-11 18:31:45
96.0,3.84,2026-06-11 18:31:45
96.0,-1.69,2026-06-11 18:31:45
96.0,-6.69,2026-06-11 18:31:45
96.0,-0.71,2026-06-11 18:31:45
96.0,-2.6,2026-06-11 18:31:45
96.0,3.22,2026-06-11 18:31:45
96.0,-2.74,2026-06-11 18:31:45
96.0,8.04,2026-06-11 18:31:45
96.0,-1.23,2026-06-11 18:31:45
96.0,-1.0,2026-06-11 18:31:45
96.0,-12.02,2026-06-11 18:31:45
96.0,0.36,2026-06-11 18:31:45
96.0,-0.65,2026-06-11 18:31:45
96.0,-2.84,2026-06-11 18:31:45
96.0,1.92,2026-06-11 18:31:45
96.0,-0.75,2026-06-11 18:31:45
96.0,0.83,2026-06-11 18:31:45
96.0,2.05,2026-06-11 18:31:45
96.0,4.23,2026-06-11 18:31:45
96.0,-3.9,2026-06-11 18:31:45
96.0,1.88,2026-06-11 18:31:45
96.0,4.41,2026-06-11 18:31:45
96.0,-2.3,2026-06-11 18:31:45
96.0,3.78,2026-06-11 18:31:45
96.0,3.24,2026-06-11 18:31:45
96.0,-1.52,2026-06-11 18:31:45
96.0,-0.8,2026-06-11 18:31:45
96.0,6.14,2026-06-11 18:31:45
96.0,-17.34,2026-06-11 18:31:45
96.0,-2.48,2026-06-11 18:31:45
96.0,-16.7,2026-06-11 18:31:45
96.0,3.36,2026-06-11 18:31:45
96.0,-16.35,2026-06-11 18:31:45
96.0,6.12,2026-06-11 18:31:45
96.0,-8.0,2026-06-11 18:31:45
96.0,5.05,2026-06-11 18:31:45
96.0,-8.33,2026-06-11 18:31:45
96.0,6.87,2026-06-11 18:31:45
96.0,2.7,2026-06-11 18:31:45
96.0,-1.82,2026-06-11 18:31:45
96.0,8.82,2026-06-11 18:31:45
96.0,2.23,2026-06-11 18:31:45
96.0,3.68,2026-06-11 18:31:45
96.0,-9.92,2026-06-11 18:31:45
96.0,-1.55,2026-06-11 18:31:45
96.0,-4.64,2026-06-11 18:31:45
96.0,2.41,2026-06-11 18:31:45
96.0,1.43,2026-06-11 18:31:45
96.0,2.98,2026-06-11 18:31:45
96.0,-7.79,2026-06-11 18:31:45
96.0,-1.06,2026-06-11 18:31:45
96.0,2.01,2026-06-11 18:31:45
96.0,2.35,2026-06-11 18:31:45
96.0,-8.67,2026-06-11 18:31:45
96.0,0.51,2026-06-11 18:31:45
96.0,6.21,2026-06-11 18:31:45
96.0,2.36,2026-06-11 18:31:45
96.0,1.86,2026-06-11 18:31:45
96.0,-3.65,2026-06-11 18:31:45
96.0,6.09,2026-06-11 18:31:45
96.0,-3.94,2026-06-11 18:31:45
96.0,-3.07,2026-06-11 18:31:45
96.0,8.7,2026-06-11 18:31:45
96.0,0.12,2026-06-11 18:31:45
96.0,2.76,2026-06-11 18:31:45
96.0,-1.7,2026-06-11 18:31:45
96.0,-15.01,2026-06-11 18:31:45
96.0,-3.81,2026-06-11 18:31:45
96.0,2.49,2026-06-11 18:31:45
96.0,4.68,2026-06-11 18:31:45
96.0,-1.16,2026-06-11 18:31:45
96.0,-2.44,2026-06-11 18:31:45
96.0,0.4,2026-06-11 18:31:45
96.0,-6.79,2026-06-11 18:31:45
96.0,-5.52,2026-06-11 18:31:45
96.0,-0.76,2026-06-11 18:31:45
96.0,0.3,2026-06-11 18:31:45
96.0,-9.83,2026-06-11 18:31:45
96.0,-5.01,2026-06-11 18:31:45
96.0,1.65,2026-06-11 18:31:45
96.0,-2.8,2026-06-11 18:31:45
96.0,-19.95,2026-06-11 18:31:45
96.0,-4.29,2026-06-11 18:31:45
96.0,-7.12,2026-06-11 18:31:45
96.0,-3.05,2026-06-11 18:31:45
96.0,-5.89,2026-06-11 18:31:45
96.0,5.34,2026-06-11 18:31:45
96.0,6.24,2026-06-11 18:31:45
96.0,-17.46,2026-06-11 18:31:45
96.0,-2.49,2026-06-11 18:31:45
96.0,1.07,2026-06-11 18:31:45
96.0,-0.96,2026-06-11 18:31:45
96.0,6.6,2026-06-11 18:31:45
96.0,-2.63,2026-06-11 18:31:45
96.0,0.07,2026-06-11 18:31:45
96.0,5.51,2026-06-11 18:31:45
96.0,5.6,2026-06-11 18:31:45
96.0,-2.48,2026-06-11 18:31:45
96.0,5.35,2026-06-11 18:31:45
96.0,3.96,2026-06-11 18:31:45
96.0,-1.87,2026-06-11 18:31:45
96.0,0.29,2026-06-11 18:31:45
96.0,-0.23,2026-06-11 18:31:45
96.0,-7.24,2026-06-11 18:31:45
96.0,-0.08,2026-06-11 18:31:45
96.0,0.61,2026-06-11 18:31:45
96.0,0.45,2026-06-11 18:31:45
96.0,-3.58,2026-06-11 18:31:45
96.0,-1.77,2026-06-11 18:31:45
96.0,2.08,2026-06-11 18:31:45
96.0,-6.07,2026-06-11 18:31:45
96.0,-2.67,2026-06-11 18:31:45
96.0,1.9,2026-06-11 18:31:45
96.0,-8.06,2026-06-11 18:31:45
96.0,-2.61,2026-06-11 18:31:45
96.0,-2.21,2026-06-11 18:31:45
96.0,-13.86,2026-06-11 18:31:45
96.0,-5.05,2026-06-11 18:31:45
96.0,-11.75,2026-06-11 18:31:45
96.0,4.01,2026-06-11 18:31:45
96.0,0.25,2026-06-11 18:31:45
96.0,-1.57,2026-06-11 18:31:45
96.0,-5.32,2026-06-11 18:31:45
96.0,-0.21,2026-06-11 18:31:45
96.0,1.11,2026-06-11 18:31:45
96.0,6.3,2026-06-11 18:31:45
96.0,-12.22,2026-06-11 18:31:45
96.0,-1.62,2026-06-11 18:31:45
96.0,1.79,2026-06-11 18:31:45
96.0,-0.41,2026-06-11 18:31:45
96.0,-3.87,2026-06-11 18:31:45
96.0,-1.53,2026-06-11 18:31:45
96.0,6.03,2026-06-11 18:31:45
96.0,2.63,2026-06-11 18:31:45
96.0,-9.13,2026-06-11 18:31:45
96.0,-0.6,2026-06-11 18:31:45
96.0,-7.69,2026-06-11 18:31:45
96.0,-0.21,2026-06-11 18:31:45
96.0,2.2,2026-06-11 18:31:45
96.0,-1.03,2026-06-11 18:31:45
96.0,3.1,2026-06-11 18:31:45
96.0,-0.04,2026-06-11 18:31:45
96.0,-9.67,2026-06-11 18:31:45
96.0,-4.37,2026-06-11 18:31:45
96.0,2.39,2026-06-11 18:31:45
96.0,-10.91,2026-06-11 18:31:45
96.0,-15.96,2026-06-11 18:31:45
96.0,3.95,2026-06-11 18:31:45
96.0,-4.3,2026-06-11 18:31:45
96.0,-0.49,2026-06-11 18:31:45
96.0,0.61,2026-06-11 18:31:45
96.0,0.91,2026-06-11 18:31:45
96.0,5.41,2026-06-11 18:31:45
96.0,7.19,2026-06-11 18:31:45
96.0,-4.45,2026-06-11 18:31:45
96.0,-6.89,2026-06-11 18:31:45
96.0,0.46,2026-06-11 18:31:45
96.0,-10.99,2026-06-11 18:31:45
96.0,1.4,2026-06-11 18:31:45
96.0,-5.75,2026-06-11 18:31:45
96.0,-3.33,2026-06-11 18:31:45
96.0,-3.75,2026-06-11 18:31:45
96.0,-2.84,2026-06-11 18:31:45
96.0,2.07,2026-06-11 18:31:45
96.0,4.09,2026-06-11 18:31:45
96.0,-0.04,2026-06-11 18:31:45
96.0,1.24,2026-06-11 18:31:45
96.0,4.21,2026-06-11 18:31:45
96.0,4.12,2026-06-11 18:31:45
96.0,0.0,2026-06-11 18:31:45
96.0,4.82,2026-06-11 18:31:45
96.0,-3.63,2026-06-11 18:31:45
96.0,0.66,2026-06-11 18:31:45
96.0,3.47,2026-06-11 18:31:45
96.0,0.34,2026-06-11 18:31:45
96.0,-1.12,2026-06-11 18:31:45
96.0,-2.95,2026-06-11 18:31:45
96.0,-13.33,2026-06-11 18:31:45
96.0,3.27,2026-06-11 18:31:45
96.0,-2.36,2026-06-11 18:31:45
96.0,-2.87,2026-06-11 18:31:45
96.0,-7.82,2026-06-11 18:31:45
96.0,-6.86,2026-06-11 18:31:45
96.0,-9.93,2026-06-11 18:31:45
96.0,-4.45,2026-06-11 18:31:45
96.0,-2.85,2026-06-11 18:31:45
96.0,3.49,2026-06-11 18:31:45
96.0,-7.74,2026-06-11 18:31:45
96.0,-10.04,2026-06-11 18:31:45
96.0,-4.0,2026-06-11 18:31:45
96.0,-18.18,2026-06-11 18:31:45
96.0,-18.35,2026-06-11 18:31:45
96.0,-4.76,2026-06-11 18:31:45
96.0,-1.14,2026-06-11 18:31:45
96.0,0.76,2026-06-11 18:31:45
96.0,-4.09,2026-06-11 18:31:45
96.0,1.28,2026-06-11 18:31:45
96.0,-7.17,2026-06-11 18:31:45
96.0,6.76,2026-06-11 18:31:45
96.0,-5.4,2026-06-11 18:31:45
96.0,-3.03,2026-06-11 18:31:45
96.0,-0.33,2026-06-11 18:31:45
96.0,-9.21,2026-06-11 18:31:45
96.0,-7.07,2026-06-11 18:31:45
96.0,-15.21,2026-06-11 18:31:45
96.0,-1.53,2026-06-11 18:31:45
96.0,-1.5,2026-06-11 18:31:45
96.0,2.56,2026-06-11 18:31:45
96.0,-16.74,2026-06-11 18:31:45
96.0,1.92,2026-06-11 18:31:45
96.0,4.88,2026-06-11 18:31:45
96.0,1.69,2026-06-11 18:31:45
96.0,-1.58,2026-06-11 18:31:45
96.0,0.19,2026-06-11 18:31:45
96.0,5.34,2026-06-11 18:31:45
96.0,2.69,2026-06-11 18:31:45
96.0,-8.49,2026-06-11 18:31:45
96.0,-2.71,2026-06-11 18:31:45
96.0,-1.36,2026-06-11 18:31:45
96.0,-8.15,2026-06-11 18:31:45
96.0,0.09,2026-06-11 18:31:45
96.0,0.13,2026-06-11 18:31:45
96.0,-9.48,2026-06-11 18:31:45
96.0,6.67,2026-06-11 18:31:45
96.0,-8.85,2026-06-11 18:31:45
96.0,6.41,2026-06-11 18:31:45
96.0,-17.11,2026-06-11 18:31:45
96.0,1.6,2026-06-11 18:31:45
96.0,-12.4,2026-06-11 18:31:45
96.0,-1.01,2026-06-11 18:31:45
96.0,1.86,2026-06-11 18:31:45
96.0,-17.52,2026-06-11 18:31:45
96.0,1.92,2026-06-11 18:31:45
96.0,5.2,2026-06-11 18:31:45
96.0,8.45,2026-06-11 18:31:45
96.0,-2.06,2026-06-11 18:31:45
96.0,6.68,2026-06-11 18:31:45
96.0,2.25,2026-06-11 18:31:45
96.0,-0.83,2026-06-11 18:31:45
96.0,4.0,2026-06-11 18:31:45
96.0,0.56,2026-06-11 18:31:45
96.0,-5.52,2026-06-11 18:31:45
96.0,1.62,2026-06-11 18:31:45
96.0,-1.13,2026-06-11 18:31:45
96.0,-8.15,2026-06-11 18:31:45
96.0,4.04,2026-06-11 18:31:45
96.0,5.14,2026-06-11 18:31:45
96.0,-6.96,2026-06-11 18:31:45
96.0,-1.7,2026-06-11 18:31:45
96.0,6.09,2026-06-11 18:31:45
96.0,-1.44,2026-06-11 18:31:45
96.0,-13.57,2026-06-11 18:31:45
96.0,7.12,2026-06-11 18:31:45
96.0,2.37,2026-06-11 18:31:45
96.0,-11.41,2026-06-11 18:31:45
96.0,0.69,2026-06-11 18:31:45
96.0,5.47,2026-06-11 18:31:45
96.0,-3.79,2026-06-11 18:31:45
96.0,1.74,2026-06-11 18:31:45
96.0,-19.23,2026-06-11 18:31:45
96.0,2.79,2026-06-11 18:31:45
96.0,1.48,2026-06-11 18:31:45
96.0,3.06,2026-06-11 18:31:45
96.0,-5.61,2026-06-11 18:31:45
96.0,-14.16,2026-06-11 18:31:45
96.0,1.56,2026-06-11 18:31:45
96.0,6.14,2026-06-11 18:31:45
96.0,-2.25,2026-06-11 18:31:45
96.0,-5.43,2026-06-11 18:31:45
96.0,-3.8,2026-06-11 18:31:45
96.0,0.41,2026-06-11 18:31:45
96.0,-0.06,2026-06-11 18:31:45
96.0,0.88,2026-06-11 18:31:45
96.0,-6.39,2026-06-11 18:31:45
96.0,-15.64,2026-06-11 18:31:45
96.0,0.44,2026-06-11 18:31:45
96.0,-1.63,2026-06-11 18:31:45
96.0,5.27,2026-06-11 18:31:45
96.0,5.36,2026-06-11 18:31:45
96.0,5.66,2026-06-11 18:31:45
96.0,-4.92,2026-06-11 18:31:45
96.0,3.21,2026-06-11 18:31:45
96.0,3.84,2026-06-11 18:31:45
96.0,4.06,2026-06-11 18:31:45
96.0,-14.87,2026-06-11 18:31:45
96.0,-13.73,2026-06-11 18:31:45
96.0,-18.57,2026-06-11 18:31:45
96.0,0.07,2026-06-11 18:31:45
96.0,4.49,2026-06-11 18:31:45
96.0,1.85,2026-06-11 18:31:45
96.0,4.47,2026-06-11 18:31:45
96.0,-1.4,2026-06-11 18:31:45
96.0,-1.29,2026-06-11 18:31:45
96.0,-7.55,2026-06-11 18:31:45
96.0,5.68,2026-06-11 18:31:45
96.0,-1.84,2026-06-11 18:31:45
96.0,-13.47,2026-06-11 18:31:45
96.0,3.7,2026-06-11 18:31:45
96.0,-3.53,2026-06-11 18:31:45
96.0,-1.12,2026-06-11 18:31:45
96.0,6.75,2026-06-11 18:31:45
96.0,-1.29,2026-06-11 18:31:45
96.0,-9.21,2026-06-11 18:31:45
96.0,-9.59,2026-06-11 18:31:45
96.0,-8.6,2026-06-11 18:31:45
96.0,7.24,2026-06-11 18:31:45
96.0,0.12,2026-06-11 18:31:45
96.0,2.37,2026-06-11 18:31:45
96.0,-2.13,2026-06-11 18:31:45
96.0,-4.62,2026-06-11 18:31:45
96.0,2.14,2026-06-11 18:31:45
96.0,-3.47,2026-06-11 18:31:45
96.0,1.52,2026-06-11 18:31:45
96.0,-0.9,2026-06-11 18:31:45
96.0,4.64,2026-06-11 18:31:45
96.0,-0.11,2026-06-11 18:31:45
96.0,1.43,2026-06-11 18:31:45
96.0,-1.66,2026-06-11 18:31:45
96.0,5.01,2026-06-11 18:31:45
96.0,0.44,2026-06-11 18:31:45
96.0,-6.76,2026-06-11 18:31:45
96.0,-2.37,2026-06-11 18:31:45
96.0,1.28,2026-06-11 18:31:45
96.0,1.6,2026-06-11 18:31:45
96.0,5.84,2026-06-11 18:31:45
96.0,6.18,2026-06-11 18:31:45
96.0,-4.81,2026-06-11 18:31:45
96.0,-4.92,2026-06-11 18:31:45
96.0,-9.98,2026-06-11 18:31:45
96.0,-9.29,2026-06-11 18:31:45
96.0,-9.66,2026-06-11 18:31:45
96.0,-13.28,2026-06-11 18:31:45
